Rune Ini;Rune de forgemagie;10;01;19;2021;11;19;13;;191 kamas/u.;99;;26 996
Rune Fo;Rune de forgemagie;10;01;19;2021;11;19;17;;34 kamas/u.;38;325;3 499
Rune Ré Per Neutre;Rune de forgemagie;10;01;19;2021;11;19;21;;1979 kamas/u.;3 496;23 998;199 998
Rune Age;Rune de forgemagie;10;01;19;2021;11;19;25;;44 kamas/u.;44;549;4 442
Rune Ré Neutre;Rune de forgemagie;10;01;19;2021;11;19;29;;383 kamas/u.;;4 999;37 554
Rune Sa;Rune de forgemagie;10;01;19;2021;11;19;33;;25 kamas/u.;99;895;2553
Rune Ré Per Air;Rune de forgemagie;;01;19;2021;11;19;37;;823 kamas/u.;;7 110;82 986
Rune Prospe;Rune de forgemagie;10;01;19;2021;11;19;41;;894 kamas/u.;;8 999;88 950
Rune Ine;Rune de forgemagie;10;01;19;2021;11;19;45;;34 kamas/u.;37;690;3 495
Rune de chasse;Rune de forgemagie;10;01;19;2021;11;19;49;;321 kamas/u.;500;4 697;29 999
Rune Ré Per Feu;Rune de forgemagie;10;01;19;2021;11;19;53;;2300 kamas/u.;1555;29 893;228 997
Rune Ré Per Eau;Rune de forgemagie;10;01;19;2021;11;19;57;;960 kamas/u.;1 500;9 899;95 989
Rune Ré Feu;Rune de forgemagie;;01;19;2021;11;20;01;;230 kamas/u.;;;14.995
Rune Vi;Rune de forgemagie;10;01;19;2021;11;20;05;;152 kamas/u.;199;1 900;14.995
Rune Ré Per Terre;Rune de forgemagie;10;01;19;2021;11;20;09;;2083 kamas/u.;1555;24 999;207 996
Rune Ré Air;Rune de forgemagie;10;01;19;2021;11;20;13;;9 kamas/u.;;199;800
Rune Ré Terre;Rune de forgemagie;10;01;19;2021;11;20;17;;35 kamas/u.;29;1 500;3 666
Rune Cha;Rune de forgemagie;10;01;19;2021;11;20;20;;35 kamas/u.;36;895;3 584
Rune Ré Eau;Rune de forgemagie;10;01;19;2021;11;20;25;;77 kamas/u.;70;800;7 000
Rune Cri;Rune de forgemagie;20;01;19;2021;11;20;28;;5679 kamas/u.;4 500;50 000;548 999
Rune Do;Rune de forgemagie;20;01;19;2021;11;20;32;;805 kamas/u.;1 099;9 998;82 992
Rune Invo;Rune de forgemagie;20;01;19;2021;11;20;37;;616 kamas/u.;Crys;7998;69 999
Rune Pa Fo;Rune de forgemagie;20;01;19;2021;11;20;40;;243 kamas/u.;220;4 500;23 993
Rune Do Per;Rune de forgemagie;20;01;19;2021;11;20;44;;53 kamas/u.;48;;5 395
Rune Pa Ini;Rune de forgemagie;20;01;19;2021;11;20;48;;3273 kamas/u.;2 989;31 105;333 996
Rune Pod;Rune de forgemagie;20;01;19;2021;11;20;52;;21 kamas/u.;;147;999
Rune Pa Age;Rune de forgemagie;20;01;19;2021;11;20;56;;439 kamas/u.;471;4 300;43 996
Rune Do Ren;Rune de forgemagie;20;01;19;2021;11;21;00;;2177 kamas/u.;1999;21 998;150 000
Rune Pa Pi Per;Rune de forgemagie;20;01;19;2021;11;21;04;;2249 kamas/u.;3 250;35 000;388 986
Rune Pa Ine;Rune de forgemagie;20;01;19;2021;11;21;08;;501 kamas/u.;1 400;8 000;50 049
Rune Pa Sa;Rune de forgemagie;20;01;19;2021;11;21;12;;1348 kamas/u.;2 150;17 000;129 998
Rune Pa Vi;Rune de forgemagie;20;01;19;2021;11;21;16;;2014 kamas/u.;1 499;22 000;199 993
