Rune Ini;Rune de forgemagie;10;01;18;2021;22;37;26;;128 kamas/u.;i]s);1 100;11999
Rune Fo;Rune de forgemagie;10;01;18;2021;22;37;30;;39 kamas/u.;38;325;2 500
Rune Ré Per Neutre;Rune de forgemagie;10;01;18;2021;22;37;34;;2416 kamas/u.;3 496;24 998;238 996
Rune Age;Rune de forgemagie;10;01;18;2021;22;37;38;;35 kamas/u.;44;549;2999
Rune Ré Neutre;Rune de forgemagie;10;01;18;2021;22;37;42;;375 kamas/u.;;4 999;37777
Rune Sa;Rune de forgemagie;10;01;18;2021;22;37;45;;27 kamas/u.;99;896;2 700
Rune Ré Per Air;Rune de forgemagie;10;01;18;2021;22;37;49;;821 kamas/u.;tee ec};7 110;81999
Rune Prospe;Rune de forgemagie;10;01;18;2021;22;37;53;;1089 kamas/u.;;;110 000
Rune Ine;Rune de forgemagie;10;01;18;2021;22;37;56;;31 kamas/u.;25;690;3195
Rune de chasse;Rune de forgemagie;10;01;18;2021;22;38;01;;345 kamas/u.;500;4 698;29 994
Rune Ré Per Feu;Rune de forgemagie;10;01;18;2021;22;38;04;;2234 kamas/u.;2 500;29 892;227 999
Rune Ré Per Eau;Rune de forgemagie;10;01;18;2021;22;38;07;;956 kamas/u.;1 500;9 799;95 996
Rune Ré Feu;Rune de forgemagie;10;01;18;2021;22;38;11;;154 kamas/u.;107;;14 999
Rune Vi;Rune de forgemagie;10;01;18;2021;22;38;15;;129 kamas/u.;199;2 095;12 995
Rune Ré Per Terre;Rune de forgemagie;10;01;18;2021;22;38;18;;2097 kamas/u.;2 299;24 998;207 999
Rune Ré Air;Rune de forgemagie;10;01;18;2021;22;38;23;;10 kamas/u.;;199;800
Rune Ré Terre;Rune de forgemagie;10;01;18;2021;22;38;27;;36 kamas/u.;29;1 500;3 444
Rune Cha;Rune de forgemagie;10;01;18;2021;22;38;30;;35 kamas/u.;36;895;3 583
Rune Ré Eau;Rune de forgemagie;10;01;18;2021;22;38;34;;93 kamas/u.;80;800;7 000
Rune Cri;Rune de forgemagie;20;01;18;2021;22;38;38;;5810 kamas/u.;5 348;57 996;580 000
Rune Do;Rune de forgemagie;20;01;18;2021;22;38;41;;786 kamas/u.;449;7 738;79 999
Rune Invo;Rune de forgemagie;20;01;18;2021;22;38;46;;616 kamas/u.;599;7998;60 000
Rune Pa Fo;Rune de forgemagie;20;01;18;2021;22;38;49;;197 kamas/u.;200;2 499;19 995
Rune Do Per;Rune de forgemagie;20;01;18;2021;22;38;52;;57 kamas/u.;49;;5 496
Rune Pa Ini;Rune de forgemagie;20;01;18;2021;22;38;57;;3276 kamas/u.;2 990;31 110;329 999
Rune Pod;Rune de forgemagie;20;01;18;2021;22;39;00;;21 kamas/u.;;147;999
Rune Pa Age;Rune de forgemagie;20;01;18;2021;22;39;04;;429 kamas/u.;250;4 300;42 999
Rune Do Ren;Rune de forgemagie;20;01;18;2021;22;39;08;;2177 kamas/u.;1999;21 998;150 000
Rune Pa Pi Per;Rune de forgemagie;20;01;18;2021;22;39;11;;2249 kamas/u.;3 499;35 000;388 986
Rune Pa Ine;Rune de forgemagie;20;01;18;2021;22;39;15;;489 kamas/u.;390;4 900;48 999
Rune Pa Sa;Rune de forgemagie;20;01;18;2021;22;39;19;;1508 kamas/u.;1 989;19 994;149 998
Rune Pa Vi;Rune de forgemagie;20;01;18;2021;22;39;22;;2084 kamas/u.;2 000;20 840;206 997
Rune Pi;Rune de forgemagie;20;01;18;2021;22;39;26;;4121 kamas/u.;5 900;42 500;398 990
Rune Pa Prospe;Rune de forgemagie;20;01;18;2021;22;39;30;;9527 kamas/u.;9 999;95 894;950 997
Rune So;Rune de forgemagie;20;01;18;2021;22;39;33;;5960 kamas/u.;4999;60 330;590 000
Rune Pi Per;Rune de forgemagie;20;01;18;2021;22;39;37;;450 kamas/u.;365;4799;47 000
Rune Pa Pi;Rune de forgemagie;20;01;18;2021;22;39;41;;13692 kamas/u.;19 999;176 999;2 500 000
Rune Pa Cha;Rune de forgemagie;20;01;18;2021;22;39;44;;559 kamas/u.;500;6 699;55 999
Rune Po;Rune de forgemagie;20;01;18;2021;22;39;48;;9973 kamas/u.;9 500;97 999;999 999
Rune Ra Do Per;Rune de forgemagie;30;01;18;2021;22;39;52;;43777 kamas/u.;}e PEt ef3);799 999;
Rune Ra Fo;Rune de forgemagie;30;01;18;2021;22;39;55;;7931 kamas/u.;16 959;75 553;779 999
Rune Ra Sa;Rune de forgemagie;30;01;18;2021;22;39;58;;30024 kamas/u.;28 479;297 777;3 200 000
Rune Ra Fo;Rune de forgemagie;30;01;18;2021;22;40;02;;7931 kamas/u.;16 959;75 553;779 999
Rune Ra Sa;Rune de forgemagie;30;01;18;2021;22;40;06;;30024 kamas/u.;28 479;297 777;3 200 000
Rune Ra Ini;Rune de forgemagie;30;01;18;2021;22;40;09;;95371 kamas/u.;VER} }:};799 998;9999 999
Rune Pa Pod;Rune de forgemagie;30;01;18;2021;22;40;13;;14 kamas/u.;10;1 096;1 443
Rune Ra Ine;Rune de forgemagie;30;01;18;2021;22;40;17;;9823 kamas/u.;14 900;111 998;899 996
Rune Ra Vi;Rune de forgemagie;30;01;18;2021;22;40;20;;27261 kamas/u.;28 500;249 995;2 999 998
Rune Ra Age;Rune de forgemagie;30;01;18;2021;22;40;23;;974 kamas/u.;2 999;18 999;78 885
Rune Ra Cha;Rune de forgemagie;30;01;18;2021;22;40;27;;8664 kamas/u.;9 888;82 996;997 999
Rune Ra Cha;Rune de forgemagie;30;01;18;2021;22;40;30;;8664 kamas/u.;9 888;82 996;997 999
Rune Pa Do Per;Rune de forgemagie;30;01;18;2021;22;40;34;;6388 kamas/u.;4 000;41 888;679 999
Rune Ga Pme;Rune de forgemagie;50;01;18;2021;22;40;37;;198195 kamas/u.;195 999;1 979 987;22 999 999
Rune Ga Pa;Rune de forgemagie;50;01;18;2021;22;40;40;;614770 kamas/u.;604 999;6 199 995;64 999 999
