Sertisseur;-Dague;1;01;11;2021;18;33;20;;1412 kamas/u.;1 499;;;;;
Tailladeuse de Baguette;-Dague;1;01;11;2021;18;33;24;;624 kamas/u.;2 000;;;;;
Tailladeuse de Baton;-Dague;1;01;11;2021;18;33;27;;357 kamas/u.;400;;;;;
Coupe Cuir;-Dague;1;01;11;2021;18;33;31;;3465 kamas/u.;2 000;;;;;
Tailladeuse d'Arc;-Dague;1;01;11;2021;18;33;35;;9920 kamas/u.;eho eho he);;;;;
Tailladeuse de Batons Magiques;-Dague;1;01;11;2021;18;33;38;;13763 kamas/u.;25 555;;;;;
Tailladeuse de Baguettes Magiques;-Dague;1;01;11;2021;18;33;43;;13878 kamas/u.;12 000;;;;;
Coupe Cuir du Cordomage;-Dague;1;01;11;2021;18;33;46;;23404 kamas/u.;20 000;21 999;21 999;;;
Petites Dagues de Boisaille;-Dague;;01;11;2021;18;33;50;;531 kamas/u.;;;;;;
Dagues de Boisaille;-Dague;;01;11;2021;18;33;54;;175 kamas/u.;;;;;;
Grandes Dagues de Boisaille;-Dague;6;01;11;2021;18;33;57;;525 kamas/u.;500;;;;;
Dagues du Bandit;-Dague;12;01;11;2021;18;34;01;;2795 kamas/u.;2 750;2999;3 500;;;
Grandes Dagues de Fouraille;-Dague;12;01;11;2021;18;34;05;;505 kamas/u.;500;;;;;
Puissantes Dagues de Fouraille;-Dague;13;01;11;2021;18;34;09;;1699 kamas/u.;1 500;;;;;
Dague du Birelil;-Dague;14;01;11;2021;18;34;12;;O kamas/u.;4 000;;;;;
Dague de Afelezu;-Dague;15;01;11;2021;18;34;16;;O kamas/u.;3 500;;;;;
Dague de Bofyf;-Dague;17;01;11;2021;18;34;20;;O kamas/u.;5 000;;;;;
L'Ergot Mina;-Dague;20;01;11;2021;18;34;23;;20803 kamas/u.;40 000;;;;;
Dagues Sylvestres;-Dague;23;01;11;2021;18;34;28;;3246 kamas/u.;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;5 000;
Grandes Dagues Sylvestres;-Dague;25;01;11;2021;18;34;33;;24910 kamas/u.;4999;4 999;7 000;7 000;;
Queues de Chatons;-Dague;25;01;11;2021;18;34;36;;10210 kamas/u.;2 999;3 800;7 000;7 000;;
Bashers;-Dague;29;01;11;2021;18;34;41;;51631 kamas/u.;55 000;;;;;
Couteau a Stek;-Dague;35;01;11;2021;18;34;44;;19985 kamas/u.;17 000;18 500;19 999;19 999;20 000;
Dague du Ezavesi;-Dague;37;01;11;2021;18;34;48;;O kamas/u.;5 000;;;;;
Dague du Divac;-Dague;38;01;11;2021;18;34;52;;O kamas/u.;5 000;;;;;
Dague du Blufago;-Dague;39;01;11;2021;18;34;56;;4000 kamas/u.;4 500;;;;;
Dagues Cruelles d'Elorie Entuwan;-Dague;40;01;11;2021;18;34;59;;27841 kamas/u.;10 000;12 000;20 000;25 000;;
Dagues Eurfolles;-Dague;46;01;11;2021;18;35;03;;232722 kamas/u.;100 000;500 000;680 000;700 000;700 000;700 000;700 000;750 000;
Dagues Honies;-Dague;46;01;11;2021;18;35;07;;29342 kamas/u.;59 500;;;;;
Dague du Alitose;-Dague;46;01;11;2021;18;35;11;;10000 kamas/u.;10 000;;;;;
Dague de Pevihem;-Dague;49;01;11;2021;18;35;15;;O kamas/u.;10 000;;;;;
Dague du Erudro;-Dague;55;01;11;2021;18;35;19;;O kamas/u.;20 000;;;;;
Dagues Aerdala;-Dague;62;01;11;2021;18;35;22;;320614 kamas/u.;400 000;;;;;
Dague du Shanof;-Dague;63;01;11;2021;18;35;26;;30000 kamas/u.;99 000;;;;;
Blessdags;-Dague;64;01;11;2021;18;35;30;;368489 kamas/u.;75 000;75 000;80 000;80 000;80 000;80 000;80 000;85 000;85 000;280 000;520 000;600 000;750 000;800 000;990 000;1 050 000;1 200 000;1 050 000;1 200 000;2 000 000;
Dague de llifa;-Dague;65;01;11;2021;18;35;36;;O kamas/u.;25 000;;;;;
Dague du Yrasber;-Dague;66;01;11;2021;18;35;41;;10000 kamas/u.;10 000;;;;;
Chakra Style;-Dague;73;01;11;2021;18;35;44;;185105 kamas/u.;430 000;450 000;;;;
Lames Sanglantes D'Ortimus Contrari;-Dague;80;01;11;2021;18;35;48;;136163 kamas/u.;300 000;300 000;;;;
Dague d'Obukum;-Dague;80;01;11;2021;18;35;52;;O kamas/u.;450 000;;;;;
Daguette du Captain Chafer;-Dague;83;01;11;2021;18;35;55;;51493 kamas/u.;250 000;785 000;;;;
Dague de Pleloz;-Dague;84;01;11;2021;18;35;59;;O kamas/u.;10 000;;;;;
Dague Lutination;-Dague;90;01;11;2021;18;36;03;;170630 kamas/u.;195 000;220 000;220 000;;;
Dague de Olabab;-Dague;91;01;11;2021;18;36;07;;O kamas/u.;150 000;;;;;
Dague de Isuhaille;-Dague;96;01;11;2021;18;36;10;;O kamas/u.;200 000;;;;;
Dagues Maydhyn China;-Dague;100;01;11;2021;18;36;15;;221218 kamas/u.;500 000;900 000;;;;
Dague de Eozub;-Dague;102;01;11;2021;18;36;18;;29977 kamas/u.;100 000;;;;;
Dague de Sedum;-Dague;103;01;11;2021;18;36;22;;181749 kamas/u.;319 999;;;;;
Dague du Pharamoka;-Dague;104;01;11;2021;18;36;26;;O kamas/u.;95 000;;;;;
Dague de Obafice;-Dague;105;01;11;2021;18;36;29;;O kamas/u.;200 000;;;;;
Dague d'Akurobig;-Dague;106;01;11;2021;18;36;33;;O kamas/u.;99 000;;;;;
Dague du Utofet;-Dague;108;01;11;2021;18;36;37;;O kamas/u.;90 000;;;;;
Dagues du Rat Noir;-Dague;108;01;11;2021;18;36;41;;195509 kamas/u.;40 000;50 000;85 000;99 999;99 999;99 999;99 999;100 000;104 990;104 999;275 000;104 999;275 000;333 333;
Dagues de |'Apprenti Tueur de Bouftons;-Dague;113;01;11;2021;18;36;46;;290000 kamas/u.;950 000;;;;;
Dagues Rhumes;-Dague;113;01;11;2021;18;36;50;;1063048 kamas/u.;1 200 000;2 500 000;2 800 000;2 800 000;2 900 000;
Dague de Thorekeruh;-Dague;115;01;11;2021;18;36;54;;O kamas/u.;50 000;;;;;
Dague de Themeb;-Dague;117;01;11;2021;18;36;57;;O kamas/u.;400 000;450 000;;;;
Dagues R'Hoh;-Dague;121;01;11;2021;18;37;02;;962819 kamas/u.;499 999;600 000;870 000;1 295 999;;
Dague de Ufrifulf;-Dague;124;01;11;2021;18;37;05;;150000 kamas/u.;999 999;;;;;
Dague de Lufamefu;-Dague;124;01;11;2021;18;37;09;;752900 kamas/u.;889 998;899 999;;;;
Dague de Furufam;-Dague;125;01;11;2021;18;37;13;;O kamas/u.;499 000;;;;;
Dague de Usovl;-Dague;126;01;11;2021;18;37;16;;500000 kamas/u.;1 200 000;;;;;
Dague de Zaderapav;-Dague;127;01;11;2021;18;37;20;;20000 kamas/u.;50 000;;;;;
Sertisseur de Ramougre;-Dague;127;01;11;2021;18;37;24;;561958 kamas/u.;450 000;500 000;600 000;625 000;650 000;650 000;750 000;1 000 000;
Dague de Mangapa;-Dague;133;01;11;2021;18;37;29;;301069 kamas/u.;800 000;;;;;
Les Dagues du Bouwin;-Dague;135;01;11;2021;18;37;32;;693691 kamas/u.;1 000 000;1 250 000;;;;
Dague de Thufam;-Dague;136;01;11;2021;18;37;36;;O kamas/u.;250 000;500 000;;;;
Dague de Letipeve;-Dague;138;01;11;2021;18;37;40;;600000 kamas/u.;350 000;;;;;
Dague du Flalevru;-Dague;141;01;11;2021;18;37;43;;1750000 kamas/u.;1 250 000;;;;;
Dagues Réceuses;-Dague;143;01;11;2021;18;37;48;;1381289 kamas/u.;4 000 000;4 300 000;4 459 999;4 550 000;4 600 000;4 550 000;4 600 000;5 500 000;
Dague de Ifudi;-Dague;143;01;11;2021;18;37;52;;O kamas/u.;400 000;;;;;
Dague du Zigotho;-Dague;143;01;11;2021;18;37;55;;30000 kamas/u.;299 999;;;;;
Dague de Ifudi;-Dague;143;01;11;2021;18;38;00;;O kamas/u.;400 000;;;;;
Dague du Zigotho;-Dague;143;01;11;2021;18;38;03;;30000 kamas/u.;299 999;;;;;
Dague de Olukico;-Dague;144;01;11;2021;18;38;07;;O kamas/u.;350 000;;;;;
Dague de Meloro;-Dague;147;01;11;2021;18;38;11;;2335550 kamas/u.;15 000 000;17 500 000;;;;
Dague de Mocohi;-Dague;149;01;11;2021;18;38;14;;69999 kamas/u.;990 000;;;;;
Dague du Odomata;-Dague;149;01;11;2021;18;38;18;;80000 kamas/u.;1 250 000;;;;;
Dagues Lassay;-Dague;150;01;11;2021;18;38;22;;2162723 kamas/u.;1 500 000;1 500 000;1 500 000;1 500 000;1 500 000;1 599 999;1 800 000;1 999 999;2 050 000;2 100 000;2 995 000;2999 999;4 000 000;5 000 000;
Dagues Ruik;-Dague;158;01;11;2021;18;38;27;;2710896 kamas/u.;1 600 000;3 000 000;;;;
Dagues Eudin;-Dague;171;01;11;2021;18;38;30;;2000505 kamas/u.;4 000 000;4 300 000;4 300 000;5 000 000;;
Dague Adou;-Dague;175;01;11;2021;18;38;34;;847172 kamas/u.;1 700 000;2 000 000;;;;
Lame Assacre;-Dague;182;01;11;2021;18;38;38;;940418 kamas/u.;4 999 999;7 650 000;;;;
Couteaux a Champignons;-Dague;187;01;11;2021;18;38;41;;2860130 kamas/u.;3 500 000;3 900 000;4 000 000;4 500 000;4 566 666;4 750 000;4 890 000;4 900 000;5 000 000;5 050 000;5 150 000;5 185 000;5 420 000;5 499 999;
Petite Epée de Boisaille;-Epée;2;01;11;2021;18;38;52;;283 kamas/u.;300;;;;;
Epée de Boisaille;-Epée;3;01;11;2021;18;38;56;;299 kamas/u.;50;;;;;
Epée de Thorogeda;-Epée;27;01;11;2021;18;38;59;;O kamas/u.;3 500;;;;;
Epée d'Obruku;-Epée;27;01;11;2021;18;39;03;;3000 kamas/u.;5 000;;;;;
Epée de Ricoche;-Epée;29;01;11;2021;18;39;07;;4995 kamas/u.;3 333;;;;;
Epée du Alalag;-Epée;35;01;11;2021;18;39;10;;O kamas/u.;5 000;;;;;
Epée de I'Opela;-Epée;37;01;11;2021;18;39;15;;25000 kamas/u.;10 000;;;;;
Lame du Craqueleur;-Epée;37;01;11;2021;18;39;18;;4658 kamas/u.;yard} s};2 498;2 499;2 500;2 500;2 500;2 500;3 000;3 000;4 000;4 000;4 000;4 000;5 500;
Epée du Turista;-Epée;39;01;11;2021;18;39;23;;O kamas/u.;165 000;;;;;
Kwaklame de Flammes;-Epée;41;01;11;2021;18;39;28;;33265 kamas/u.;yhoo} he);30 000;30 000;30 000;30 000;30 000;30 000;33 000;
Kwaklame de Terre;-Epée;41;01;11;2021;18;39;32;;24191 kamas/u.;29 000;29 000;29 999;29 999;29 999;35 000;35 000;35 000;35 000;35 000;35 000;35 000;35 000;35 000;35 000;35 000;35 000;35 000;70 000;100 000;70 000;100 000;109 000;
Kwaklame du Vent;-Epée;41;01;11;2021;18;39;40;;44620 kamas/u.;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;35 000;35 000;35 000;39 000;40 000;40 000;40 000;45 000;
Epée d'Usito;-Epée;41;01;11;2021;18;39;50;;O kamas/u.;4 500;;;;;
Corbalame;-Epée;45;01;11;2021;18;39;53;;935 kamas/u.;299;299;299;350;450;
Le petit Cutter;-Epée;46;01;11;2021;18;39;57;;35297 kamas/u.;eho eho he);;;;;
Razielle;-Epée;52;01;11;2021;18;40;01;;182350 kamas/u.;198 999;200 000;19 999 012;;;
Découpeuse de Yench;-Epée;60;01;11;2021;18;40;04;;5074 kamas/u.;2 899;2 900;3 000;3 100;3 500;3 500;4 000;4 000;4 000;5 000;5 500;
La Zulie Lame;-Epée;60;01;11;2021;18;40;09;;4228 kamas/u.;yard} s};;;;;
Epée de Rurigar;-Epée;61;01;11;2021;18;40;13;;O kamas/u.;10 000;;;;;
Découpeuse de Kralamoure;-Epée;61;01;11;2021;18;40;17;;144751 kamas/u.;130 000;135 000;140 000;212 999;212 999;212 999;212 999;212 999;212 999;212 999;212 999;212 999;212 999;212 999;212 999;213 090;215 000;215 000;249 999;380 000;
La Griffe Aiguisée;-Epée;68;01;11;2021;18;40;24;;31483 kamas/u.;200 000;210 000;220 000;230 000;230 000;235 000;250 000;300 000;250 000;300 000;400 000;
Epée de Aotohet;-Epée;68;01;11;2021;18;40;29;;O kamas/u.;60 000;;;;;
