Rune Ré Per Neutre;‘Rune de forgemagie;10;01;11;2021;19;10;28;;3361 kamas/u.;4 499;36 997;320 000
Rune Cha;‘Rune de forgemagie;10;01;11;2021;19;10;30;;77 kamas/u.;29;998;7 699
Rune Ré Neutre;‘Rune de forgemagie;10;01;11;2021;19;10;33;;660 kamas/u.;336;6 898;65 998
Rune Sa;‘Rune de forgemagie;10;01;11;2021;19;10;36;;23 kamas/u.;89;986;2 500
Rune Ré Feu;‘Rune de forgemagie;10;01;11;2021;19;10;39;;155 kamas/u.;109;1 699;14 000
Rune de chasse;‘Rune de forgemagie;10;01;11;2021;19;10;42;;296 kamas/u.;;3 499;48 999
Rune Ré Per Feu;‘Rune de forgemagie;10;01;11;2021;19;10;45;;2527 kamas/u.;3 250;23 000;239 999
Rune Ine;‘Rune de forgemagie;10;01;11;2021;19;10;48;;85 kamas/u.;70;599;6 799
Rune Ré Air;‘Rune de forgemagie;10;01;11;2021;19;10;50;;18 kamas/u.;10;584;1 700
Rune Ré Per Air;‘Rune de forgemagie;10;01;11;2021;19;10;54;;1335 kamas/u.;1 800;12 123;136 899
Rune Vi;‘Rune de forgemagie;10;01;11;2021;19;10;57;;114 kamas/u.;2 489;2 398;10 000
Rune Ré Per Eau;‘Rune de forgemagie;10;01;11;2021;19;10;59;;1083 kamas/u.;1 499;11 930;107 660
Rune Ré Eau;‘Rune de forgemagie;10;01;11;2021;19;11;03;;607 kamas/u.;700;4 499;44 521
Rune Fo;‘Rune de forgemagie;10;01;11;2021;19;11;05;;39 kamas/u.;49;496;4 000
Rune Ini;‘Rune de forgemagie;10;01;11;2021;19;11;08;;99 kamas/u.;195;2 200;10 000
Rune Ré Per Terre;‘Rune de forgemagie;10;01;11;2021;19;11;11;;779 kamas/u.;1 000;7 789;77 935
Rune Age;‘Rune de forgemagie;10;01;11;2021;19;11;14;;41 kamas/u.;69;700;4 200
Rune Ré Terre;‘Rune de forgemagie;10;01;11;2021;19;11;16;;104 kamas/u.;105;1994;10 399
Rune Prospe;‘Rune de forgemagie;10;01;11;2021;19;11;20;;1630 kamas/u.;ay Pa;19 994;159 993
Rune Po;‘Rune de forgemagie;20;01;11;2021;19;11;23;;11980 kamas/u.;12 498;119 989;1 249 999
Rune Invo;‘Rune de forgemagie;20;01;11;2021;19;11;25;;678 kamas/u.;1 999;8 800;64 997
Rune Pi Per;‘Rune de forgemagie;20;01;11;2021;19;11;29;;304 kamas/u.;365;5 998;28 999
Rune So;‘Rune de forgemagie;20;01;11;2021;19;11;31;;8127 kamas/u.;8 190;84 989;849 998
Rune Pod;‘Rune de forgemagie;20;01;11;2021;19;11;34;;31 kamas/u.;re;148;2 000
Rune Pa Vi;‘Rune de forgemagie;20;01;11;2021;19;11;37;;1701 kamas/u.;ame }e 2;15 000;171 997
Rune Do;‘Rune de forgemagie;20;01;11;2021;19;11;40;;585 kamas/u.;829;9 399;55 000
Rune Pa Age;‘Rune de forgemagie;20;01;11;2021;19;11;42;;411 kamas/u.;500;4 000;40 800
Rune Pa Ini;‘Rune de forgemagie;20;01;11;2021;19;11;46;;3473 kamas/u.;3 900;34 998;324 899
Rune Do Per;‘Rune de forgemagie;20;01;11;2021;19;11;48;;99 kamas/u.;100;1 900;9 898
Rune Pa Prospe;‘Rune de forgemagie;20;01;11;2021;19;11;51;;10891 kamas/u.;13 000;108 995;1 097 991
Rune Pa Fo;‘Rune de forgemagie;20;01;11;2021;19;11;54;;247 kamas/u.;298;2 500;24 997
Rune Pa Cha;‘Rune de forgemagie;20;01;11;2021;19;11;57;;542 kamas/u.;Via-}o}s};;53 998
Rune Pa Sa;‘Rune de forgemagie;20;01;11;2021;19;12;00;;1730 kamas/u.;2799;26 998;171 998
Rune Pa Ine;‘Rune de forgemagie;20;01;11;2021;19;12;03;;522 kamas/u.;776;7776;52 000
Rune Do Ren;‘Rune de forgemagie;20;01;11;2021;19;12;06;;2851 kamas/u.;2 690;28 199;239 000
Rune Pi;‘Rune de forgemagie;20;01;11;2021;19;12;08;;3753 kamas/u.;5 995;48 999;399 999
Rune Cri;‘Rune de forgemagie;20;01;11;2021;19;12;12;;4051 kamas/u.;3 700;38 999;400 000
Rune Pa Pi Per;‘Rune de forgemagie;20;01;11;2021;19;12;14;;3929 kamas/u.;4 000;39 998;599 999
Rune Ra Sa;‘Rune de forgemagie;30;01;11;2021;19;12;17;;31796 kamas/u.;29 995;322 220;3 999 998
Rune Pa Pod;‘Rune de forgemagie;30;01;11;2021;19;12;21;;49 kamas/u.;100;1 329;3 099
Rune Ra Ine;‘Rune de forgemagie;30;01;11;2021;19;12;23;;9852 kamas/u.;15 000;111 999;899 992
Rune Pa Do Per;‘Rune de forgemagie;30;01;11;2021;19;12;26;;6594 kamas/u.;5 879;63 895;649 999
Rune Ra Pod;‘Rune de forgemagie;30;01;11;2021;19;12;29;;2760 kamas/u.;;;199 999
Rune Ra Age;‘Rune de forgemagie;30;01;11;2021;19;12;32;;1215 kamas/u.;1 800;14 899;115 000
