Bois de Fréne;Bois;1;01;18;2021;19;47;12;;77 kamas/u.;isp }o});800;7790
Bois de Chataignier;Bois;10;01;18;2021;19;47;16;;128 kamas/u.;16 000;;11 000
Bois de Noyer;Bois;20;01;18;2021;19;47;20;;318 kamas/u.;200;4 998;23 000
Bois de Chéne;Bois;30;01;18;2021;19;47;25;;73 kamas/u.;1 000;2 997;7 200
Bois de Tronknyde;Bois;35;01;18;2021;19;47;28;;5621 kamas/u.;;55 000;569 999
Cale en bois du Tronknyde;Bois;35;01;18;2021;19;47;32;;147 kamas/u.;;ci);2 399
Sourcils de Tronknyde;Bois;35;01;18;2021;19;47;36;;231 kamas/u.;198;2 000;14 998
Bois d'Erable;Bois;40;01;18;2021;19;47;40;;127 kamas/u.;1 000;1999;9 998
Tronc de Kokoko;Bois;42;01;18;2021;19;47;43;;913 kamas/u.;;8 490;93 998
Bois de Bambou Dore;Bois;45;01;18;2021;19;47;48;;5844 kamas/u.;7 348;72 000;500 000
Bois Envoite;Bois;45;01;18;2021;19;47;51;;2307 kamas/u.;2 500;23 999;299 000
Bois de Bambouto;Bois;47;01;18;2021;19;47;54;;44 kamas/u.;45;439;2 299
Bois d'Oliviolet;Bois;50;01;18;2021;19;47;59;;381 kamas/u.;;4 000;37 999
Bois d'If;Bois;50;01;18;2021;19;48;02;;1801 kamas/u.;1990;18 999;179 899
Bois de Bombu;Bois;50;01;18;2021;19;48;06;;373 kamas/u.;2 000;5 799;36 995
Bois de Kaliptus;Bois;50;01;18;2021;19;48;10;;1126 kamas/u.;1 300;12 999;109 000
Bois de Bambou;Bois;;01;18;2021;19;48;13;;539 kamas/u.;;7 499;39 998
Bois de Merisier;Bois;60;01;18;2021;19;48;16;;864 kamas/u.;3 500;15 000;74.999
Bois de Bambou;Bois;50;01;18;2021;19;48;21;;539 kamas/u.;;7 499;39 998
Bois de Merisier;Bois;60;01;18;2021;19;48;24;;864 kamas/u.;3 500;15 000;74.999
Bois de Bambou Sombre;Bois;60;01;18;2021;19;48;27;;753 kamas/u.;4 444;9 000;76 000
Bois d'Ebéne;Bois;70;01;18;2021;19;48;31;;1974 kamas/u.;4 296;29 987;197 494
Bois de Charme;Bois;80;01;18;2021;19;48;35;;1698 kamas/u.;2 800;24 980;119 999
Bois d'Orme;Bois;90;01;18;2021;19;48;38;;24618 kamas/u.;yA2H°)° P72;244 995;2 989 999
Bois de Bambou Sacré;Bois;100;01;18;2021;19;48;42;;10151 kamas/u.;Arh });104 897;1 000 000
Noeud de l'Abrakleur clair;Bois;120;01;18;2021;19;48;45;;8546 kamas/u.;ne eh} };77 000;
Noeud de |'Abrakleur clair;Bois;120;01;18;2021;19;48;48;;8546 kamas/u.;ne eh} };77 000;
Souche de |'Abrakleur clair;Bois;120;01;18;2021;19;48;52;;2886 kamas/u.;2 200;34 991;200 000
Bois de Bambouto Sacré;Bois;120;01;18;2021;19;48;55;;1989 kamas/u.;1 200;15 000;179 999
Bois de Bambou Magique;Bois;220;01;18;2021;19;48;58;;3960 kamas/u.;1 899;29 700;300 000
Bourgeon de Fourbasse;Bourgeon;22;01;18;2021;19;49;06;;7 kamas/u.;;285;997
Bourgeon d'Abraknyde;Bourgeon;32;01;18;2021;19;49;10;;567 kamas/u.;999;5 489;56 900
Bourgeon d'Abraknyde Sombre;Bourgeon;78;01;18;2021;19;49;14;;3968 kamas/u.;4 219;37 899;399 000
Bourgeon du Chéne Mou;Bourgeon;200;01;18;2021;19;49;19;;793 kamas/u.;999;7 899;
Bourgeon de I'Abraknyde Ancestral;Bourgeon;200;01;18;2021;19;49;22;;2357 kamas/u.;2 887;24 999;
;Bourgeon;200;01;18;2021;19;49;26;;2357 kamas/u.;2 887;24 999;
