Tube longiforme;| Matériel d'alchimie;1;01;13;2021;05;15;50;;100 kamas/u.;;Px de;7 900
Bocal;| Matériel d'alchimie;1;01;13;2021;05;15;52;;278 kamas/u.;;2 800;27777
Grande fiole;| Matériel d'alchimie;1;01;13;2021;05;15;55;;66 kamas/u.;;950;7 000
Fiole a element;| Matériel d'alchimie;1;01;13;2021;05;15;58;;235 kamas/u.;;;20 000
Fiole a element;| Matériel d'alchimie;1;01;13;2021;05;16;01;;235 kamas/u.;;;20 000
Fiole a element;| Matériel d'alchimie;1;01;13;2021;05;16;04;;235 kamas/u.;;;20 000
Fiole a element;| Matériel d'alchimie;1;01;13;2021;05;16;07;;235 kamas/u.;;;20 000
Fiole a element;| Matériel d'alchimie;1;01;13;2021;05;16;09;;235 kamas/u.;;;20 000
Fiole a element;| Matériel d'alchimie;1;01;13;2021;05;16;12;;235 kamas/u.;;;20 000
Fiole a element;| Matériel d'alchimie;1;01;13;2021;05;16;15;;235 kamas/u.;;;20 000
Fiole a element;| Matériel d'alchimie;1;01;13;2021;05;16;17;;235 kamas/u.;;;20 000
Fiole a element;| Matériel d'alchimie;1;01;13;2021;05;16;20;;235 kamas/u.;;;20 000
Sphere a Metarias;| Metaria;1;01;13;2021;05;16;25;;310 kamas/u.;;yeh),;
Metaria bleue;| Metaria;5;01;13;2021;05;16;28;;98 kamas/u.;92;950;6 999
Metaria verte;| Metaria;5;01;13;2021;05;16;30;;33 kamas/u.;;140;2 000
Metaria bleue;| Metaria;5;01;13;2021;05;16;34;;98 kamas/u.;92;950;6 999
Metaria verte;| Metaria;5;01;13;2021;05;16;36;;33 kamas/u.;;140;2 000
Metaria rouge;| Metaria;5;01;13;2021;05;16;39;;22 kamas/u.;;aRoye;175
Metaria jaune;| Metaria;5;01;13;2021;05;16;42;;1521 kamas/u.;hes};1199;10 000
Metaria Triame rouge;| Metaria;25;01;13;2021;05;16;45;;1901 kamas/u.;890;9 500;
Metaria Triame verte;| Metaria;25;01;13;2021;05;16;48;;345 kamas/u.;WV);2 850;
Metaria Triame jaune;| Metaria;25;01;13;2021;05;16;50;;459 kamas/u.;330;3 299;
Metaria Triame bleue;| Metaria;25;01;13;2021;05;16;53;;343 kamas/u.;96;1 749;
Metaria Mage bleue;| Metaria;50;01;13;2021;05;16;55;;17690 kamas/u.;14 999;248 999;
Metaria Mage jaune;| Metaria;50;01;13;2021;05;16;58;;7574 kamas/u.;16 996;;
Metaria Mage rouge;| Metaria;50;01;13;2021;05;17;01;;40455 kamas/u.;47 998;509 890;
Metaria Mage verte;| Metaria;50;01;13;2021;05;17;03;;14813 kamas/u.;9 990;80 000;
Potion de Toflage;| Objet de dons;1;01;13;2021;05;17;08;;911 kamas/u.;700;7 500;700 000
Potion de Tabouflage;| Objet de dons;1;01;13;2021;05;17;11;;373 kamas/u.;;2 500;19 999
Potion de libération;| Objet de dons;1;01;13;2021;05;17;14;;O kamas/u.;;;500 000
Petite potion d'agression;| Objet de dons;1;01;13;2021;05;17;17;;650 kamas/u.;499;500;
Potion de camouflage total;| Objet de dons;1;01;13;2021;05;17;20;;2040 kamas/u.;;shel eelele;
Potion de Touflage;| Objet de dons;1;01;13;2021;05;17;22;;201 kamas/u.;;;14 999
Sang de Phénix;| Objet de dons;10;01;13;2021;05;17;25;;171 kamas/u.;99;2 000;15 000
Sang de Phénix de Grand Cru;| Objet de dons;50;01;13;2021;05;17;28;;2721 kamas/u.;PhS |;;
Sang de Phénix de Grand Cru;| Objet de dons;50;01;13;2021;05;17;30;;2721 kamas/u.;29 777;;
Sang de Phénix de Grand Cru;| Objet de dons;50;01;13;2021;05;17;33;;2721 kamas/u.;PhS |;;
Sang de Phénix de Grand Cru;| Objet de dons;50;01;13;2021;05;17;36;;2721 kamas/u.;29 777;;
Sang de Phénix de Grand Cru;| Objet de dons;50;01;13;2021;05;17;38;;2721 kamas/u.;PhS |;;
Potion de Rappel;| Potion;1;01;13;2021;05;17;43;;79 kamas/u.;350;2 448;6 992
Potion de cite : Bonta;| Potion;1;01;13;2021;05;17;46;;105 kamas/u.;488;2 900;9 349
Elixir Sacrieur;| Potion;1;01;13;2021;05;17;48;;299 kamas/u.;;Vieeksh<,;15 000
