Lingot d'Or;Alliage;10;01;17;2021;14;23;28;;2941 kamas/u.;2 889;;300 000
Aluminite;Alliage;10;01;17;2021;14;23;33;;107 kamas/u.;vA;895;9 999
Ebonite;Alliage;20;01;17;2021;14;23;37;;4223 kamas/u.;3 850;42 499;399 499
Magnésite;Alliage;;01;17;2021;14;23;42;;827 kamas/u.;1 497;11 990;89 999
Bakélélite;Alliage;40;01;17;2021;14;23;45;;375 kamas/u.;299;3 497;24 999
_Kriptonite;Alliage;80;01;17;2021;14;23;49;;588 kamas/u.;500;5 884;60 995
Kobalite;Alliage;100;01;17;2021;14;23;53;;6887 kamas/u.;6 999;64 995;830 000
Rutile;Alliage;100;01;17;2021;14;23;56;;106470 kamas/u.;179 999;1 490 000;
Rutile;Alliage;100;01;17;2021;14;24;00;;106470 kamas/u.;179 999;1 490 000;
Pyrute;Alliage;100;01;17;2021;14;24;04;;141944 kamas/u.;144 991;1 338 999;
;Alliage;100;01;17;2021;14;24;07;;141944 kamas/u.;144 991;1 338 999;
;Alliage;100;01;17;2021;14;24;11;;141944 kamas/u.;144 991;1 338 999;
Fer;Minerai;1;01;17;2021;14;24;19;;82 kamas/u.;49;2 800;8 399
Charbon;Minerai;1;01;17;2021;14;24;23;;516 kamas/u.;490;4 875;56 000
Cuivre;Minerai;10;01;17;2021;14;24;27;;352 kamas/u.;;3 850;36 000
Charbon;Minerai;1;01;17;2021;14;24;32;;516 kamas/u.;490;4 875;56 000
Cuivre;Minerai;10;01;17;2021;14;24;36;;352 kamas/u.;;3 850;36 000
Bronze;Minerai;20;01;17;2021;14;24;40;;86 kamas/u.;;995;5 500
Minerai Etrange;Minerai;24;01;17;2021;14;24;44;;185 kamas/u.;39;848;4 000
Kobalte;Minerai;30;01;17;2021;14;24;48;;1607 kamas/u.;1550;16 104;169 998
| Etain;Minerai;50;01;17;2021;14;24;52;;99 kamas/u.;400;1 400;9 900
Argent;Minerai;60;01;17;2021;14;24;55;;393 kamas/u.;350;12 873;39 400
Silicate;Minerai;70;01;17;2021;14;24;59;;251 kamas/u.;;;24 999
Silicate;Minerai;70;01;17;2021;14;25;03;;251 kamas/u.;;;24 999
Bauxite;Minerai;70;01;17;2021;14;25;06;;293 kamas/u.;198;3 500;33 899
;Minerai;80;01;17;2021;14;25;10;;309 kamas/u.;;4199;25 000
Dolomite;Minerai;80;01;17;2021;14;25;14;;4959 kamas/u.;;ish) });496 999
Pierre a Aiguiser;Pierre brute;1;01;17;2021;14;25;23;;1710 kamas/u.;2 399;19 999;195 000
Piece du Puzzle de la Griffe;Pierre brute;12;01;17;2021;14;25;27;;72 kamas/u.;;499;5 994
Nacre brute;Pierre brute;20;01;17;2021;14;25;31;;3238 kamas/u.;3 499;33 000;350 969
Silex;Pierre brute;22;01;17;2021;14;25;36;;10 kamas/u.;;229;999
Pierre de Rubis;Pierre brute;30;01;17;2021;14;25;39;;779 kamas/u.;699;11 750;79 000
Pierre de Cristal;Pierre brute;30;01;17;2021;14;25;43;;353 kamas/u.;299;7475;38 890
Pierre de Saphir;Pierre brute;30;01;17;2021;14;25;47;;384 kamas/u.;150;3775;38 900
Pierre de Diamant;Pierre brute;30;01;17;2021;14;25;51;;11348 kamas/u.;10 000;119 989;1 190 000
Pierre de Granit;Pierre brute;30;01;17;2021;14;25;55;;118 kamas/u.;40;975;7998
Pierre d'Emeraude;Pierre brute;30;01;17;2021;14;25;59;;358 kamas/u.;350;3775;51 499
Pierre du Craqueleur;Pierre brute;31;01;17;2021;14;26;03;;1400 kamas/u.;4 000;31999;140 000
Corail Passaoh;Pierre brute;40;01;17;2021;14;26;07;;774 kamas/u.;600;9 999;
Corail Morito;Pierre brute;40;01;17;2021;14;26;11;;1387 kamas/u.;1100;9997;
Corail Kouracao;Pierre brute;40;01;17;2021;14;26;15;;38507 kamas/u.;38 285;380 000;
Corail usé;Pierre brute;40;01;17;2021;14;26;18;;636 kamas/u.;330;9 899;95 000
