Bois de Fréne;Bois;1;01;18;2021;21;23;00;;101 kamas/u.;isp }o});1 400;11 900
Bois de Chataignier;Bois;10;01;18;2021;21;23;04;;160 kamas/u.;;;12 897
Bois de Noyer;Bois;20;01;18;2021;21;23;08;;237 kamas/u.;200;4 998;24 995
Bois de Chéne;Bois;30;01;18;2021;21;23;12;;73 kamas/u.;1 000;2 997;7 000
Bois de Tronknyde;Bois;35;01;18;2021;21;23;16;;5639 kamas/u.;;Lye;555 555
Cale en bois du Tronknyde;Bois;35;01;18;2021;21;23;19;;147 kamas/u.;;ci);2 399
Sourcils de Tronknyde;Bois;35;01;18;2021;21;23;23;;231 kamas/u.;198;2 000;14 998
Bois d'Erable;Bois;40;01;18;2021;21;23;27;;131 kamas/u.;1 000;1999;8 888
Tronc de Kokoko;Bois;42;01;18;2021;21;23;30;;910 kamas/u.;;10 350;89 999
Bois de Bambou Dore;Bois;45;01;18;2021;21;23;35;;5844 kamas/u.;7 000;72 000;500 000
Bois Envoite;Bois;45;01;18;2021;21;23;38;;2307 kamas/u.;2 500;23 999;299 000
Bois de Bambouto;Bois;47;01;18;2021;21;23;42;;44 kamas/u.;45;439;2 299
Bois d'Oliviolet;Bois;;01;18;2021;21;23;46;;382 kamas/u.;;4 000;37 400
Bois d'If;Bois;50;01;18;2021;21;23;49;;1801 kamas/u.;1990;18 899;179 000
Bois de Bombu;Bois;50;01;18;2021;21;23;53;;365 kamas/u.;2 000;5 799;36 500
Bois de Kaliptus;Bois;50;01;18;2021;21;23;57;;1126 kamas/u.;1 250;12 999;109 999
Bois de Bambou;Bois;50;01;18;2021;21;24;00;;539 kamas/u.;;4 444;40 000
Bois de Merisier;Bois;60;01;18;2021;21;24;04;;619 kamas/u.;3 500;15 000;73 000
Bois de Bambou;Bois;50;01;18;2021;21;24;08;;539 kamas/u.;;4 444;40 000
Bois de Merisier;Bois;60;01;18;2021;21;24;11;;619 kamas/u.;3 500;15 000;73 000
Bois de Bambou Sombre;Bois;60;01;18;2021;21;24;14;;776 kamas/u.;4 444;11 005;76 400
Bois d'Ebéne;Bois;70;01;18;2021;21;24;18;;1974 kamas/u.;4 296;29 987;197 490
Bois de Charme;Bois;80;01;18;2021;21;24;22;;1797 kamas/u.;2 800;24 999;109 000
Bois d'Orme;Bois;90;01;18;2021;21;24;25;;24599 kamas/Uu.;yA2H°)° P72;244 993;2 989 999
Bois de Bambou Sacré;Bois;100;01;18;2021;21;24;28;;10151 kamas/u.;Arh });104 896;1 000 000
Noeud de l'Abrakleur clair;Bois;120;01;18;2021;21;24;32;;8546 kamas/u.;ne eh} };77 000;
Noeud de |'Abrakleur clair;Bois;120;01;18;2021;21;24;35;;8546 kamas/u.;ne eh} };77 000;
Souche de |'Abrakleur clair;Bois;120;01;18;2021;21;24;39;;2886 kamas/u.;2 200;34 000;200 000
Bois de Bambouto Sacré;Bois;120;01;18;2021;21;24;42;;1989 kamas/u.;1 200;15 000;179 999
Bois de Bambou Magique;Bois;220;01;18;2021;21;24;45;;3960 kamas/u.;1 899;25 000;300 000
Bourgeon de Fourbasse;Bourgeon;22;01;18;2021;21;24;53;;7 kamas/u.;;285;997
Bourgeon d'Abraknyde;Bourgeon;32;01;18;2021;21;24;57;;567 kamas/u.;999;5 489;56 899
Bourgeon d'Abraknyde Sombre;Bourgeon;78;01;18;2021;21;25;01;;3756 kamas/u.;4 220;36 000;398 999
Bourgeon du Chéne Mou;Bourgeon;200;01;18;2021;21;25;05;;793 kamas/u.;999;7 899;
Bourgeon de I'Abraknyde Ancestral;Bourgeon;200;01;18;2021;21;25;08;;2357 kamas/u.;2 887;24 999;
;Bourgeon;200;01;18;2021;21;25;12;;2357 kamas/u.;2 887;24 999;
;Bourgeon;200;01;18;2021;21;25;15;;2357 kamas/u.;2 887;24 999;
;Bourgeon;200;01;18;2021;21;25;18;;2357 kamas/u.;2 887;24 999;
;Bourgeon;200;01;18;2021;21;25;22;;2357 kamas/u.;2 887;24 999;
;Bourgeon;200;01;18;2021;21;25;25;;2357 kamas/u.;2 887;24 999;
;Bourgeon;200;01;18;2021;21;25;28;;2357 kamas/u.;2 887;24 999;
;Bourgeon;200;01;18;2021;21;25;31;;2357 kamas/u.;2 887;24 999;
Ecorce de Fourbasse;Ecorce;22;01;18;2021;21;25;39;;58 kamas/u.;;120;1999
Ecorce magique de Bulbiflore;Ecorce;26;01;18;2021;21;25;43;;28991 kamas/u.;48 899;;
Ecorce d'Abraknyde;Ecorce;32;01;18;2021;21;25;47;;298 kamas/u.;4 989;;31 904
Ecorce magique de Bulbuisson;Ecorce;42;01;18;2021;21;25;51;;21009 kamas/u.;11 998;;
Ecorce magique de Bulbambou;Ecorce;67;01;18;2021;21;25;55;;24823 kamas/u.;13 000;;
Ecorce de Liroye Merline;Ecorce;78;01;18;2021;21;25;58;;7170 kamas/u.;6 499;68 998;650 000
Ecorce de Liroye Merline;Ecorce;78;01;18;2021;21;26;02;;7170 kamas/u.;6 499;68 998;650 000
Ecorce d'Abraknyde Sombre;Ecorce;;01;18;2021;21;26;05;;569 kamas/u.;;9 400;55 999
Ecorce de Fecorce;Ecorce;100;01;18;2021;21;26;09;;88717 kamas/u.;88 489;843 997;
Ecorce de Nerbe;Ecorce;100;01;18;2021;21;26;13;;20179 kamas/u.;22 999;203 897;2 850 000
Ecorce de Chiendent;Ecorce;100;01;18;2021;21;26;16;;700 kamas/u.;300;3979;45 000
Ecorce de Champaknyde;Ecorce;113;01;18;2021;21;26;20;;28259 kamas/Uu.;29 989;282 998;3 999 999
Ecorce de Brouture;Ecorce;120;01;18;2021;21;26;23;;45531 kamas/u.;43 449;429 997;
Ecorce magique de Bulbig;Ecorce;150;01;18;2021;21;26;27;;105710 kamas/u.;91 989;;
Ecorce magique de Bulbig;Ecorce;150;01;18;2021;21;26;30;;105710 kamas/u.;91 989;;
Ecorce du Chéne Mou;Ecorce;200;01;18;2021;21;26;33;;1048 kamas/u.;1 000;10 099;95 000
Ecorce d'Abraknyde Ancestral;Ecorce;200;01;18;2021;21;26;37;;3573 kamas/u.;7 499;35 998;
Ecorce du Tynril;Ecorce;500;01;18;2021;21;26;40;;5181 kamas/u.;Cm};29 997;250 000
Planche en Fréne;Planche;1;01;18;2021;21;26;48;;480 kamas/u.;490;9 997;69 500
Planche en Chataignier;Planche;10;01;18;2021;21;26;52;;1435 kamas/u.;990;7 900;99 998
Planche en Noyer;Planche;20;01;18;2021;21;26;55;;1507 kamas/u.;1 500;15 500;
Planche en Noyer;Planche;20;01;18;2021;21;27;00;;1507 kamas/u.;1 500;15 500;
Planche en Chéne;Planche;30;01;18;2021;21;27;03;;2882 kamas/u.;;28 000;269 999
Planche en Oliviolet;Planche;35;01;18;2021;21;27;07;;3291 kamas/u.;;31 999;350 000
Planche en Erable;Planche;40;01;18;2021;21;27;11;;5390 kamas/u.;7 500;48 650;499 500
Planche en bois de Kokoko;Planche;42;01;18;2021;21;27;15;;2183 kamas/u.;1998;;159 495
