;| Arc;;01;12;2021;09;37;28;;511 kamas/u.;;;;;;
Arc de Netamebe;| Arc;28;01;12;2021;09;37;32;;O kamas/u.;15 000;;;;;
Arc en Racine d'Abraknyde;| Arc;28;01;12;2021;09;37;35;;40920 kamas/u.;100 000;;;;;
Arc du Xueluom;| Arc;30;01;12;2021;09;37;40;;25027 kamas/u.;21 000;21 500;22 000;22 500;23 000;23 000;24 500;25 027;
Abrarc;| Arc;39;01;12;2021;09;37;44;;O kamas/u.;16 999;;;;;
Arc Hidsad;| Arc;40;01;12;2021;09;37;47;;75206 kamas/u.;1 000;1 000;1 000;1 000;1 000;1 000;1 000;1 000;
Arc a Poulie Sciée;| Arc;41;01;12;2021;09;37;52;;55555 kamas/u.;60 000;;;;;
Arc de Itauly;| Arc;44;01;12;2021;09;37;56;;O kamas/u.;19 999;;;;;
Arc des Rivages;| Arc;46;01;12;2021;09;37;59;;9999 kamas/u.;10 000;15 000;20 500;22 000;23 500;23 500;24 750;25 000;
Arc de Amphemem;| Arc;49;01;12;2021;09;38;04;;O kamas/u.;30 000;;;;;
Arc de Boo;| Arc;50;01;12;2021;09;38;08;;1316 kamas/u.;800;1 299;;;;
Arc de Elelo;| Arc;55;01;12;2021;09;38;11;;O kamas/u.;10 000;;;;;
Arc de Genolaze;| Arc;57;01;12;2021;09;38;15;;O kamas/u.;19 999;;;;;
Arc de Thelule;| Arc;59;01;12;2021;09;38;19;;O kamas/u.;30 000;;;;;
Arc du Koalak;| Arc;61;01;12;2021;09;38;22;;6703 kamas/u.;4 000;4 500;4 999;5 000;5 000;
Arc du Icumaba;| Arc;69;01;12;2021;09;38;27;;50000 kamas/u.;50 000;;;;;
Arc Ko'Neun';| Arc;70;01;12;2021;09;38;30;;70000 kamas/u.;55 000;;;;;
Arc de Ekejuneh;| Arc;84;01;12;2021;09;38;34;;O kamas/u.;39 999;;;;;
Arc de Ufloruxe;| Arc;90;01;12;2021;09;38;38;;O kamas/u.;150 000;;;;;
Arc Anum;| Arc;96;01;12;2021;09;38;41;;199260 kamas/u.;200 000;;;;;
Arc Assin;| Arc;107;01;12;2021;09;38;45;;406175 kamas/u.;200 000;349 999;;;;
Arc du Lompur;| Arc;111;01;12;2021;09;38;49;;O kamas/u.;500 000;;;;;
Arc de Olalo;| Arc;114;01;12;2021;09;38;53;;170227 kamas/u.;500 000;;;;;
Arc de Vulevume;| Arc;114;01;12;2021;09;38;56;;O kamas/u.;100 000;;;;;
Arc de Misolet;| Arc;116;01;12;2021;09;39;01;;O kamas/u.;40 000;;;;;
Arc du Osehur;| Arc;117;01;12;2021;09;39;04;;O kamas/u.;250 000;;;;;
Arc de Ohesato;| Arc;120;01;12;2021;09;39;08;;O kamas/u.;123 000;;;;;
Arc de Blabaul;| Arc;121;01;12;2021;09;39;12;;O kamas/u.;100 000;;;;;
Arc du Dragoeuf;| Arc;122;01;12;2021;09;39;15;;687616 kamas/u.;1 350 000;1 400 000;1 500 000;1 599 999;;
Jakchir Arc;| Arc;124;01;12;2021;09;39;19;;303580 kamas/u.;1 000 000;;;;;
Arc de Uheud;| Arc;125;01;12;2021;09;39;23;;252692 kamas/u.;201 212;;;;;
Arc de Mesoleme;| Arc;127;01;12;2021;09;39;27;;O kamas/u.;130 000;;;;;
Arc de Afesifru;| Arc;129;01;12;2021;09;39;30;;300000 kamas/u.;400 000;;;;;
Arc Chtelion;| Arc;129;01;12;2021;09;39;34;;598878 kamas/u.;579 999;;;;;
Arc de Euteuvot;| Arc;129;01;12;2021;09;39;38;;239999 kamas/u.;239 999;;;;;
Arc de Ousoru;| Arc;132;01;12;2021;09;39;41;;O kamas/u.;300 000;;;;;
Arc du Eceda;| Arc;134;01;12;2021;09;39;45;;O kamas/u.;1 499 999;;;;;
Arc du Aopeteze;| Arc;142;01;12;2021;09;39;48;;O kamas/u.;499 999;;;;;
Arc Hisedaisange;| Arc;143;01;12;2021;09;39;52;;1260948 kamas/u.;a;5 999 999;49 999 999;;;
Arc de Avona;| Arc;143;01;12;2021;09;39;55;;120000 kamas/u.;120 000;;;;;
Arc de Baurev;| Arc;146;01;12;2021;09;39;59;;O kamas/u.;1 000 000;;;;;
Arc a Chon;| Arc;151;01;12;2021;09;40;02;;583494 kamas/u.;2 500 000;2 800 000;;;;
Baguette de Boisaille;| Baguette;2;01;12;2021;09;40;11;;436 kamas/u.;4 500;5 000;8 000;;;
Grande Baguette de Boisaille;| Baguette;4;01;12;2021;09;40;14;;133 kamas/u.;50;;;;;
Puissante Baguette de Boisaille;| Baguette;5;01;12;2021;09;40;18;;4928 kamas/u.;3 699;;;;;
Baguette Srafdar;| Baguette;12;01;12;2021;09;40;22;;1511 kamas/u.;1 500;;;;;
Grande Baguette de Glace;| Baguette;14;01;12;2021;09;40;26;;27500 kamas/u.;22 000;;;;;
Baguette du Tofu;| Baguette;25;01;12;2021;09;40;29;;6113 kamas/u.;2 000;;;;;
Baguette Flefi;| Baguette;30;01;12;2021;09;40;33;;O kamas/u.;3 500;;;;;
Baguette en Racine d'Abraknyde;| Baguette;33;01;12;2021;09;40;37;;48851 kamas/u.;36 000;36 500;37 000;39 995;39 995;39 995;44 000;44 444;44 444;45 000;45 500;48 000;48 200;48 500;48 200;48 500;49 000;
Baguette a Pans;| Baguette;35;01;12;2021;09;40;43;;29846 kamas/u.;29 846;;;;;
Baguette Stror'Di'Ner'’;| Baguette;40;01;12;2021;09;40;47;;40000 kamas/u.;39 000;;;;;
Baguette Pigyuta;| Baguette;40;01;12;2021;09;40;50;;10000 kamas/u.;30 000;;;;;
Baguette Larvesque;| Baguette;40;01;12;2021;09;40;54;;485 kamas/u.;400;;;;;
Baguette Sylvien;| Baguette;43;01;12;2021;09;40;58;;5531 kamas/u.;14 980;14 999;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;15 000;
Baguette Elmareg;| Baguette;48;01;12;2021;09;41;05;;O kamas/u.;27 900;;;;;
Baguette Ni'Ninnin;| Baguette;50;01;12;2021;09;41;08;;58888 kamas/u.;199 999;199 999;200 000;215 000;222 222;225 000;225 000;225 000;225 000;225 000;225 000;225 000;225 000;250 000;
Baguette Deuh-Pain;| Baguette;50;01;12;2021;09;41;15;;18392 kamas/u.;5 000;10 000;10 000;10 500;13 399;13 456;13 500;14 456;14 500;15 000;15 000;15 000;20 000;20 000;20 669;22 000;25 456;22 000;25 456;25 456;
Baguette Pelielle;| Baguette;55;01;12;2021;09;41;21;;O kamas/u.;50 000;;;;;
Baguette du Scarabosse Doré;| Baguette;59;01;12;2021;09;41;25;;8306 kamas/u.;7 999;8 000;10 000;10 499;15 000;
Baguette en Racine d'Abraknyde SomL..;| Baguette;67;01;12;2021;09;41;29;;103442 kamas/u.;139 999;199 999;;;;
Baguette Euh'Laille'Fe';| Baguette;70;01;12;2021;09;41;33;;69999 kamas/u.;69 900;;;;;
Baguette Teloluve;| Baguette;76;01;12;2021;09;41;36;;49999 kamas/u.;70 000;;;;;
La Bidjiz;| Baguette;79;01;12;2021;09;41;41;;500622 kamas/u.;Tear;3 000 000;;;;
Baguette de Kouartz;| Baguette;80;01;12;2021;09;41;44;;40840 kamas/u.;130 000;;;;;
Baguette Affeulante;| Baguette;80;01;12;2021;09;41;48;;87902 kamas/u.;(ore }o} =);64 999;65 000;65 000;65 000;70 000;70 000;70 000;70 000;80 000;80 000;
Baguette Hincelle;| Baguette;81;01;12;2021;09;41;53;;66914 kamas/u.;69 999;98 111;100 000;120 000;;
Baguette Irréelle;| Baguette;90;01;12;2021;09;41;57;;127451 kamas/u.;110 000;119 000;119 000;120 000;120 000;120 000;120 000;250 000;250 000;250 000;250 000;350 000;400 000;539 999;
Baguette Vithekuf;| Baguette;93;01;12;2021;09;42;02;;45089 kamas/u.;70 000;;;;;
Branche de I'Abrakleur sombre;| Baguette;97;01;12;2021;09;42;06;;154282 kamas/u.;199 999;;;;;
Baguette Ylevyze;| Baguette;100;01;12;2021;09;42;10;;81807 kamas/u.;499 000;;;;;
La Baguette des Limbes;| Baguette;105;01;12;2021;09;42;13;;2328971 kamas/u.;1 700 000;1 799 999;1 800 000;1 800 000;1 800 000;1 800 000;1 950 000;2 000 000;2 000 000;2 100 000;2111111;2 120 000;2 150 000;2 160 000;2195 555;2195 555;2195 555;2 200 000;2 200 000;2 200 000;2 222 222;2 233 333;2 250 000;2 255 555;2 270 000;2 277777;2 299 299;2 300 000;2 455 555;2 500 000;2 600 000;2 600 000;2 600 000;2 655 555;2777777;2777777;2 788 888;2 788 888;2 799 999;2 888 888;2 900 000;2999 999;2 999 999;2 999 999;3 199 999;3 300 000;3 400 000;3 500 000;3 500 000;3 500 000;3 999 999;4 299 999;4 666 666;4 999 999;5 500 000;5 888 888;5 500 000;5 888 888;5 999 012;
Baguette Rhon;| Baguette;105;01;12;2021;09;42;29;;456382 kamas/u.;399 000;401 000;419 999;420 000;499 999;499 999;499 999;500 000;501 234;899 000;1 499 999;
Baguette Ematub;| Baguette;105;01;12;2021;09;42;33;;180000 kamas/u.;aRs{optelele);;;;;
Baguette Itotata;| Baguette;107;01;12;2021;09;42;37;;O kamas/u.;155 000;;;;;
Baguette Houffe-Craitien;| Baguette;112;01;12;2021;09;42;41;;1062851 kamas/u.;650 000;650 000;;;;
Baguette Mawuie;| Baguette;113;01;12;2021;09;42;45;;50224 kamas/u.;1 700 000;;;;;
Baguette Lufuputi;| Baguette;118;01;12;2021;09;42;48;;75000 kamas/u.;400 000;;;;;
Baguette d'Elya Wood;| Baguette;120;01;12;2021;09;42;52;;830766 kamas/u.;650 000;700 000;1 199 999;1 350 001;1 499 999;1 350 001;1 499 999;3 000 000;
Baguette Omauroc;| Baguette;121;01;12;2021;09;42;57;;100000 kamas/u.;300 000;;;;;
Baguette Afekileg;| Baguette;127;01;12;2021;09;43;00;;O kamas/u.;699 999;;;;;
Baguette Ourderie;| Baguette;127;01;12;2021;09;43;04;;247593 kamas/u.;1 755 000;1 799 999;1 850 000;;;
Baguette Gyver;| Baguette;128;01;12;2021;09;43;08;;1549584 kamas/u.;650 000;650 000;700 000;789 999;800 000;833 000;833 333;840 000;850 000;899 999;950 000;1 200 000;2 300 000;5 500 000;
Baguette Fitapupi;| Baguette;128;01;12;2021;09;43;13;;1000000 kamas/u.;2 000 000;;;;;
Branche de I'Abrakleur clair;| Baguette;132;01;12;2021;09;43;17;;297141 kamas/u.;298 000;299 999;300 000;300 000;300 000;300 000;300 000;300 000;300 000;300 000;300 000;
Baguette Xubdar;| Baguette;142;01;12;2021;09;43;22;;O kamas/u.;750 000;;;;;
La Xyothine;| Baguette;145;01;12;2021;09;43;25;;4410934 kamas/u.;2 800 000;2 990 000;3 000 000;3 259 687;3 300 000;3 600 000;3.955 555;3 999 999;5 799 999;5 911 111;5 999 012;6 000 000;6 200 000;6 750 000;6 950 000;7177777;7 350 000;8 000 000;49 999 012;109 999 012;
Baguette Ogosiri;| Baguette;147;01;12;2021;09;43;32;;O kamas/u.;750 000;990 000;;;;
Baguette du Chéne Mou;| Baguette;172;01;12;2021;09;43;35;;416407 kamas/u.;799 999;;;;;
Baguetterelle;| Baguette;184;01;12;2021;09;43;39;;3863276 kamas/u.;3 999 999;4555 555;55 000 000;;;
Baton de Erela;| Baton;8;01;12;2021;09;43;47;;2994 kamas/u.;5 555;;;;;
Baton de Kuturika;| Baton;13;01;12;2021;09;43;51;;1500 kamas/u.;8 500;;;;;
Baton Kouyu;| Baton;14;01;12;2021;09;43;54;;9491 kamas/u.;10 000;12 000;;;;
Baton de I'Homme Ours;| Baton;20;01;12;2021;09;43;59;;12392 kamas/u.;4999;5 900;;;;
Baton du Wa Wabbit;| Baton;25;01;12;2021;09;44;02;;78989 kamas/u.;69 999;69 999;69 999;80 999;81 900;
La Lance a un "110";| Baton;29;01;12;2021;09;44;06;;5172 kamas/u.;10 000;10 000;;;;
Baton Carnivore;| Baton;30;01;12;2021;09;44;10;;16208 kamas/u.;2 000;3 499;3 500;3 999;4 000;8 000;9 000;9 990;9 990;9 990;9 990;9 990;9 990;9 990;10 000;17 000;20 000;17 000;20 000;50 000;
Baton d'Oubli;| Baton;30;01;12;2021;09;44;18;;35738 kamas/u.;10 000;22 000;22 000;22 000;22 000;22 000;22 000;22 000;28 000;28 000;29 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;30 000;32 000;35 000;35 000;35 000;35 000;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;39 999;55 555;69 999;70 000;70 000;70 000;89 999;
Baton du Grand Pa Wabbit;| Baton;32;01;12;2021;09;44;30;;1581 kamas/u.;850;;;;;
Baton de Varkagah;| Baton;34;01;12;2021;09;44;35;;20000 kamas/u.;10 000;;;;;
Baton du Grand Tabi;| Baton;37;01;12;2021;09;44;38;;4819 kamas/u.;25 000;;;;;
Baton d'Ifecho;| Baton;37;01;12;2021;09;44;42;;O kamas/u.;39 999;;;;;
Baton Tont'Ata;| Baton;40;01;12;2021;09;44;46;;34693 kamas/u.;25 000;25 000;28 999;28 999;28 999;33 333;35 000;35 000;39 999;40 000;40 000;40 000;40 000;40 000;40 000;41 000;41 000;45 555;49 769;50 000;
Baton Akwadala;| Baton;43;01;12;2021;09;44;54;;108367 kamas/u.;eho eho he);105 000;105 000;108 999;110 000;110 000;110 000;110 000;110 000;110 000;110 000;110 000;110 000;110 000;180 000;275 000;330 000;275 000;330 000;350 000;
Baton de Pezumo;| Baton;43;01;12;2021;09;45;00;;O kamas/u.;19 999;;;;;
Baton de Rihem;| Baton;43;01;12;2021;09;45;04;;6000 kamas/u.;30 000;;;;;
Abraton;| Baton;45;01;12;2021;09;45;08;;1192 kamas/u.;699;;;;;
Baton de Lethulus;| Baton;50;01;12;2021;09;45;11;;5000 kamas/u.;oho Te;15 000;;;;
Baton Boh'La’';| Baton;50;01;12;2021;09;45;16;;49865 kamas/u.;49 800;;;;;
Baton de Tatekoth;| Baton;50;01;12;2021;09;45;19;;O kamas/u.;9 999;;;;;
Baton du Ukathudo;| Baton;52;01;12;2021;09;45;23;;O kamas/u.;50 000;;;;;
Baton du Lithahi;| Baton;56;01;12;2021;09;45;27;;9000 kamas/u.;30 000;;;;;
Kryst O'Boul;| Baton;59;01;12;2021;09;45;30;;265588 kamas/u.;45 000;50 667;50 667;50 667;50 667;64 000;65 000;69 999;69 999;100 000;100 000;100 000;100 000;115 000;250 000;300 000;350 000;700 000;1 500 000;1 600 000;1 600 000;1 750 000;1 900 000;
Excellent Baton des Rois;| Baton;60;01;12;2021;09;45;39;;149914 kamas/u.;50 000;75 000;109 999;110 000;110 000;119 999;124 444;125 000;130 000;130 000;130 000;140 000;149 999;150 000;160 000;160 000;169 999;175 000;177 777;177 777;179 000;180 000;184 000;222 222;230 000;235 999;240 000;250 000;280 000;280 000;289 500;289 500;289 999;300 000;300 000;345 000;349 999;399 999;399 999;400 000;420 000;500 000;500 000;500 000;500 000;599 999;655 555;
Baton du Wobot;| Baton;60;01;12;2021;09;45;51;;3393 kamas/u.;799;1 999;1 999;2 000;3 000;3 000;5 000;5 000;
Baton du Nidanwa;| Baton;62;01;12;2021;09;45;56;;89387 kamas/u.;45 000;48 999;50 667;50 667;50 667;50 667;50 667;50 667;50 667;50 667;50 667;55 000;55 000;80 000;55 000;80 000;100 000;
Baton de Rusatoga;| Baton;63;01;12;2021;09;46;02;;O kamas/u.;30 000;;;;;
God Rod;| Baton;67;01;12;2021;09;46;06;;392361 kamas/u.;295 000;750 000;799 110;799 111;2 199 999;2 499 999;2555 555;2 799 999;
Baton du Koulosse;| Baton;75;01;12;2021;09;46;10;;40080 kamas/u.;60 000;79 001;80 000;83 999;83 999;
Baton de Shika;| Baton;80;01;12;2021;09;46;14;;373565 kamas/u.;145 545;149 500;150 000;150 000;;
Baton d'Aga Dou;| Baton;81;01;12;2021;09;46;18;;115388 kamas/u.;220 000;248 000;250 000;250 000;275 000;290 000;299 998;299 999;299 999;299 999;300 000;315 000;333 333;335 000;350 000;450 000;599 000;450 000;599 000;650 000;
Abraton Sombre;| Baton;87;01;12;2021;09;46;24;;85066 kamas/u.;150 000;;;;;
Baton du Yondanwa;| Baton;93;01;12;2021;09;46;28;;138090 kamas/u.;90 000;139 999;150 000;191 000;192 222;192 222;192 222;192 222;192 222;192 222;192 222;192 222;192 222;192 222;192 222;199 999;275 000;
Baton du Féca;| Baton;94;01;12;2021;09;46;35;;106494 kamas/u.;500 000;2 000 000;;;;
Canne de Mamie Bonbon;| Baton;98;01;12;2021;09;46;38;;16248 kamas/u.;259 999;259 999;;;;
Baton du Thusecuger;| Baton;99;01;12;2021;09;46;42;;O kamas/u.;150 000;;;;;
Racine Hécouanone;| Baton;103;01;12;2021;09;46;46;;212424 kamas/u.;450 000;;;;;
Baton du Cikuf;| Baton;104;01;12;2021;09;46;49;;O kamas/u.;50 000;;;;;
Racine Semilla;| Baton;106;01;12;2021;09;46;53;;255840 kamas/u.;1 299 999;2 000 039;;;;
Le Baton Cloutay;| Baton;107;01;12;2021;09;46;57;;99955 kamas/u.;VA;300 000;500 000;;;
