Lingot d'Or;Alliage;10;01;17;2021;09;21;53;;2941 kamas/u.;2 889;;300 000
Aluminite;Alliage;10;01;17;2021;09;21;57;;107 kamas/u.;vA;895;9 999
Ebonite;Alliage;20;01;17;2021;09;22;01;;4357 kamas/u.;3 949;42 795;441 000
Magnésite;Alliage;30;01;17;2021;09;22;06;;747 kamas/u.;1 498;11 990;89 999
Bakélélite;Alliage;40;01;17;2021;09;22;10;;375 kamas/u.;299;3 497;24 999
_Kriptonite;Alliage;80;01;17;2021;09;22;14;;588 kamas/u.;500;5 884;60 995
Kobalite;Alliage;100;01;17;2021;09;22;18;;6916 kamas/u.;7 849;73 950;830 000
Rutile;Alliage;100;01;17;2021;09;22;21;;101403 kamas/u.;109 999;1 490 000;
Rutile;Alliage;100;01;17;2021;09;22;25;;101403 kamas/u.;109 999;1 490 000;
Pyrute;Alliage;100;01;17;2021;09;22;29;;141832 kamas/u.;144 992;1 339 000;
;Alliage;100;01;17;2021;09;22;33;;141832 kamas/u.;144 992;1 339 000;
;Alliage;100;01;17;2021;09;22;37;;141832 kamas/u.;144 992;1 339 000;
Fer;Minerai;1;01;17;2021;09;22;45;;109 kamas/u.;49;2 800;8 991
Charbon;Minerai;1;01;17;2021;09;22;49;;516 kamas/u.;848;5 000;56 000
Cuivre;Minerai;10;01;17;2021;09;22;53;;380 kamas/u.;395;3 850;25 000
Charbon;Minerai;1;01;17;2021;09;22;58;;516 kamas/u.;848;5 000;56 000
Cuivre;Minerai;10;01;17;2021;09;23;02;;380 kamas/u.;395;3 850;25 000
Bronze;Minerai;;01;17;2021;09;23;06;;52 kamas/u.;;995;4995
Minerai Etrange;Minerai;24;01;17;2021;09;23;11;;185 kamas/u.;39;848;4 000
Kobalte;Minerai;30;01;17;2021;09;23;14;;1595 kamas/u.;1990;16 107;148 998
| Etain;Minerai;50;01;17;2021;09;23;18;;95 kamas/u.;400;1 400;8 499
Argent;Minerai;60;01;17;2021;09;23;22;;489 kamas/u.;495;12 874;24 495
Silicate;Minerai;70;01;17;2021;09;23;26;;303 kamas/u.;;;24 996
Silicate;Minerai;70;01;17;2021;09;23;30;;303 kamas/u.;;;24 996
Bauxite;Minerai;70;01;17;2021;09;23;34;;302 kamas/u.;99;3 500;24 995
;Minerai;80;01;17;2021;09;23;37;;351 kamas/u.;500;4 199;18 995
Dolomite;Minerai;80;01;17;2021;09;23;42;;4959 kamas/u.;;69 999;495 874
Pierre a Aiguiser;Pierre brute;1;01;17;2021;09;23;50;;1710 kamas/u.;2 399;19 999;195 000
Piece du Puzzle de la Griffe;Pierre brute;12;01;17;2021;09;23;54;;72 kamas/u.;;499;5 994
Nacre brute;Pierre brute;20;01;17;2021;09;23;59;;3238 kamas/u.;3 500;33 000;350 969
Silex;Pierre brute;22;01;17;2021;09;24;04;;10 kamas/u.;;249;999
Pierre de Rubis;Pierre brute;30;01;17;2021;09;24;08;;782 kamas/u.;997;3 199;72 000
Pierre de Cristal;Pierre brute;30;01;17;2021;09;24;11;;336 kamas/u.;325;3 150;38 890
Pierre de Saphir;Pierre brute;30;01;17;2021;09;24;16;;385 kamas/u.;199;3 500;38 998
Pierre de Diamant;Pierre brute;30;01;17;2021;09;24;20;;11401 kamas/u.;10 500;119 999;1 229 998
Pierre de Granit;Pierre brute;30;01;17;2021;09;24;23;;118 kamas/u.;CA;999;7999
Pierre d'Emeraude;Pierre brute;30;01;17;2021;09;24;28;;282 kamas/u.;175;3 298;33 000
Pierre du Craqueleur;Pierre brute;31;01;17;2021;09;24;32;;1400 kamas/u.;4 000;31999;140 000
Corail Passaoh;Pierre brute;40;01;17;2021;09;24;35;;774 kamas/u.;600;9 999;
Corail Morito;Pierre brute;40;01;17;2021;09;24;40;;1387 kamas/u.;1100;9997;
