Manuel du Tailleur;Document;1;01;14;2021;23;08;26;;463 kamas/u.;90;5 000;799 999
Se faire des Amis et les garder;Document;1;01;14;2021;23;08;29;;889 kamas/u.;100;;
Le Temps des Dragons - Fragments Retrouv;Document;1;01;14;2021;23;08;33;;983 kamas/u.;983;;
Le manuel de la parfaite recrue brakmarienn;Document;1;01;14;2021;23;08;38;;1 kamas/u.;25;;
Parchemin "Pointer du doigt";Document;1;01;14;2021;23;08;41;;8341 kamas/u.;6 599;;
Livre du Bwork Mage;Document;1;01;14;2021;23;08;45;;307 kamas/u.;17;;5 000
Parchemin Vent de panique;Document;1;01;14;2021;23;08;49;;2969 kamas/u.;2 900;;
La Dragoune Rose : Bien I'élever;Document;1;01;14;2021;23;08;53;;2000 kamas/u.;299;;
La Dragoune Rose : Bien I'élever;Document;1;01;14;2021;23;08;56;;2000 kamas/u.;299;;
Les secrets du langage écureuil;Document;1;01;14;2021;23;09;00;;36948 kamas/u.;9 999;;
;Document;1;01;14;2021;23;09;03;;36948 kamas/u.;9 999;;
;Document;1;01;14;2021;23;09;07;;36948 kamas/u.;9 999;;
Sort Maitrise de l'Epée;Maitrise;20;01;14;2021;23;09;13;;12628 kamas/u.;19 999;;
Sort Maitrise de la Baguette;Maitrise;20;01;14;2021;23;09;17;;1289 kamas/u.;sey:;;
Sort Maitrise de |'Arc;Maitrise;20;01;14;2021;23;09;20;;1557 kamas/u.;1190;;
Sort Maitrise des Dagues;Maitrise;20;01;14;2021;23;09;25;;961 kamas/u.;999;10 293;
Sort Maitrise du Marteau;Maitrise;20;01;14;2021;23;09;28;;4349 kamas/u.;2 899;;
Sort Maitrise de la Hache;Maitrise;20;01;14;2021;23;09;32;;2456 kamas/u.;1 600;;
Sort Maitrise de la Pelle;Maitrise;20;01;14;2021;23;09;36;;1106 kamas/u.;1100;;
;Maitrise;20;01;14;2021;23;09;39;;1106 kamas/u.;1 100;;
;Maitrise;20;01;14;2021;23;09;43;;1106 kamas/u.;1100;;
;Maitrise;20;01;14;2021;23;09;47;;1106 kamas/u.;1 100;;
;Maitrise;20;01;14;2021;23;09;50;;1106 kamas/u.;1100;;
;Maitrise;20;01;14;2021;23;09;54;;1106 kamas/u.;1 100;;
Parchemin de Bricoleur;Parchemin d'expérience;1;01;14;2021;23;10;00;;3642 kamas/u.;;39 998;399 998
Parchemin de Forgeur de Haches;Parchemin d'expérience;1;01;14;2021;23;10;04;;4145 kamas/u.;894;34 999;299 999
