;;;01;19;2021;12;50;55;;;;;
;;;01;19;2021;12;50;58;;;;;
;;;01;19;2021;12;51;02;;;;;
wa kou;;;01;19;2021;12;51;07;;;;;
;;;01;19;2021;12;51;11;;;;;
PIVl UC Vasot;;;01;19;2021;12;51;14;;;;;
;;;01;19;2021;12;51;18;;;;;
nT eerie lamellae;;;01;19;2021;12;51;22;;;;;
;;;01;19;2021;12;51;25;;;;;
fli Yi;;;01;19;2021;12;51;29;;;;;
;;;01;19;2021;12;51;33;;;;;
Options avancées >;;;01;19;2021;12;51;36;;;;;
;;;01;19;2021;12;51;44;;;;;
;;;01;19;2021;12;51;48;;;;;
;;;01;19;2021;12;51;52;;;;;
wa kou;;;01;19;2021;12;51;56;;;;;
;;;01;19;2021;12;52;00;;;;;
PIVl UC Vasot;;;01;19;2021;12;52;04;;;;;
;;;01;19;2021;12;52;07;;;;;
nT eerie lamellae;;;01;19;2021;12;52;11;;;;;
;;;01;19;2021;12;52;14;;;;;
fli Yi;;;01;19;2021;12;52;18;;;;;
;;;01;19;2021;12;52;22;;;;;
Options avancées >;;;01;19;2021;12;52;25;;;;;
;;;01;19;2021;12;52;33;;;;;
;;;01;19;2021;12;52;37;;;;;
;;;01;19;2021;12;52;41;;;;;
wa kou;;;01;19;2021;12;52;45;;;;;
;;;01;19;2021;12;52;49;;;;;
PIVl UC Vasot;;;01;19;2021;12;52;53;;;;;
;;;01;19;2021;12;52;56;;;;;
nT eerie lamellae;;;01;19;2021;12;53;00;;;;;
;;;01;19;2021;12;53;04;;;;;
fli Yi;;;01;19;2021;12;53;07;;;;;
;;;01;19;2021;12;53;11;;;;;
Options avancées >;;;01;19;2021;12;53;15;;;;;
;;;01;19;2021;12;53;23;;;;;
;;;01;19;2021;12;53;26;;;;;
;;;01;19;2021;12;53;30;;;;;
wa kou;;;01;19;2021;12;53;34;;;;;
;;;01;19;2021;12;53;38;;;;;
PIVl UC Vasot;;;01;19;2021;12;53;42;;;;;
;;;01;19;2021;12;53;45;;;;;
nT eerie lamellae;;;01;19;2021;12;53;49;;;;;
;;;01;19;2021;12;53;53;;;;;
fli Yi;;;01;19;2021;12;53;56;;;;;
;;;01;19;2021;12;54;00;;;;;
Options avancées >;;;01;19;2021;12;54;04;;;;;
;;;01;19;2021;12;54;11;;;;;
;;;01;19;2021;12;54;15;;;;;
;;;01;19;2021;12;54;19;;;;;
wa kou;;;01;19;2021;12;54;23;;;;;
;;;01;19;2021;12;54;27;;;;;
PIVl UC Vasot;;;01;19;2021;12;54;31;;;;;
;;;01;19;2021;12;54;34;;;;;
nT eerie lamellae;;;01;19;2021;12;54;38;;;;;
;;;01;19;2021;12;54;41;;;;;
fli Yi;;;01;19;2021;12;54;45;;;;;
;;;01;19;2021;12;54;49;;;;;
Options avancées >;;;01;19;2021;12;54;52;;;;;
