Tube longiforme;| Matériel d'alchimie;1;01;11;2021;19;13;03;;100 kamas/u.;140;1 249;7 900
Bocal;| Matériel d'alchimie;1;01;11;2021;19;13;05;;277 kamas/u.;1 000;2 900;29 994
Grande fiole;| Matériel d'alchimie;1;01;11;2021;19;13;08;;73 kamas/u.;;950;5 222
sue
Fiole a element;| Matériel d'alchimie;1;01;11;2021;19;13;11;;262 kamas/u.;;2 950;9 999
;| Matériel d'alchimie;1;01;11;2021;19;13;14;;262 kamas/u.;;2 950;9 999
;| Matériel d'alchimie;1;01;11;2021;19;13;17;;262 kamas/u.;;2 950;9 999
;| Matériel d'alchimie;1;01;11;2021;19;13;19;;262 kamas/u.;;2 950;9 999
;| Matériel d'alchimie;1;01;11;2021;19;13;22;;262 kamas/u.;;2 950;9 999
;| Matériel d'alchimie;1;01;11;2021;19;13;25;;262 kamas/u.;;2 950;9 999
;| Matériel d'alchimie;1;01;11;2021;19;13;28;;262 kamas/u.;;2 950;9 999
;| Matériel d'alchimie;1;01;11;2021;19;13;30;;262 kamas/u.;;2 950;9 999
;| Matériel d'alchimie;1;01;11;2021;19;13;33;;262 kamas/u.;;2 950;9 999
Sphere a Metarias;| Metaria;1;01;11;2021;19;13;38;;332 kamas/u.;;yeh),;30 000
Metaria bleue;| Metaria;5;01;11;2021;19;13;41;;109 kamas/u.;20;80;7999
Metaria verte;| Metaria;5;01;11;2021;19;13;43;;34 kamas/u.;;149;8 888
Metaria bleue;| Metaria;5;01;11;2021;19;13;47;;109 kamas/u.;20;80;7999
Metaria verte;| Metaria;5;01;11;2021;19;13;49;;34 kamas/u.;;149;8 888
Metaria rouge;| Metaria;5;01;11;2021;19;13;52;;22 kamas/u.;;199;188
Metaria jaune;| Metaria;5;01;11;2021;19;13;55;;1975 kamas/u.;1 785;17 499;111111
Metaria Triame rouge;| Metaria;25;01;11;2021;19;13;58;;1901 kamas/u.;894;13 000;
Metaria Triame verte;| Metaria;25;01;11;2021;19;14;01;;350 kamas/u.;WV);2 899;
Metaria Triame jaune;| Metaria;25;01;11;2021;19;14;03;;468 kamas/u.;48;3 496;73 999
Metaria Triame bleue;| Metaria;25;01;11;2021;19;14;06;;343 kamas/u.;WV);1 749;
Metaria Mage bleue;| Metaria;50;01;11;2021;19;14;08;;18083 kamas/u.;a Wee he} s);248 999;
Metaria Mage jaune;| Metaria;50;01;11;2021;19;14;11;;7637 kamas/u.;3 999;67 899;
Metaria Mage rouge;| Metaria;50;01;11;2021;19;14;14;;40232 kamas/u.;47 997;509 890;
Metaria Mage verte;| Metaria;50;01;11;2021;19;14;16;;15547 kamas/u.;shel;139 999;
Potion de Toflage;| Objet de dons;1;01;11;2021;19;14;21;;911 kamas/u.;700;7 500;700 000
Potion de Tabouflage;| Objet de dons;1;01;11;2021;19;14;24;;373 kamas/u.;;;19 999
Potion de liberation;| Objet de dons;1;01;11;2021;19;14;27;;O kamas/u.;;;500 000
Petite potion d'agression;| Objet de dons;1;01;11;2021;19;14;30;;650 kamas/u.;499;500;
Potion de Touflage;| Objet de dons;1;01;11;2021;19;14;33;;201 kamas/u.;;;14 999
Sang de Phénix;| Objet de dons;10;01;11;2021;19;14;35;;171 kamas/u.;99;;17 996
Sang de Phénix de Grand Cru;| Objet de dons;50;01;11;2021;19;14;38;;2721 kamas/u.;29 899;;
;| Objet de dons;50;01;11;2021;19;14;41;;2721 kamas/u.;29 899;;
;| Objet de dons;50;01;11;2021;19;14;43;;2721 kamas/u.;29 899;;
;| Objet de dons;50;01;11;2021;19;14;46;;2721 kamas/u.;29 899;;
;| Objet de dons;50;01;11;2021;19;14;48;;2721 kamas/u.;29 899;;
;| Objet de dons;50;01;11;2021;19;14;51;;2721 kamas/u.;29 899;;
Potion de Rappel;| Potion;1;01;11;2021;19;14;56;;92 kamas/u.;;Paes;8 785
Potion de cité : Bonta;| Potion;1;01;11;2021;19;14;59;;95 kamas/u.;495;1 879;9 400
Elixir Sacrieur;| Potion;1;01;11;2021;19;15;01;;299 kamas/u.;3 500;7999;15 000
Elixir Ecaflip;| Potion;1;01;11;2021;19;15;05;;113 kamas/u.;;10 000;
Potion de Foyer de Guilde;| Potion;1;01;11;2021;19;15;07;;75 kamas/u.;;se ]ele;7 400
Elixir Eniripsa;| Potion;1;01;11;2021;19;15;10;;801 kamas/u.;999;;
Elixir Sram;| Potion;1;01;11;2021;19;15;13;;30 kamas/u.;40;199;2 689
Potion d'enclos de Guilde;| Potion;1;01;11;2021;19;15;16;;309 kamas/u.;498;3 298;31 999
Elixir Xélor;| Potion;1;01;11;2021;19;15;19;;801 kamas/u.;800;4 999;79 999
Potion de Vieillesse;| Potion;1;01;11;2021;19;15;22;;272 kamas/u.;;3 500;21 950
Potion de Foyer;| Potion;1;01;11;2021;19;15;25;;170 kamas/u.;;yoy);16 998
Elixir Sadida;| Potion;1;01;11;2021;19;15;27;;1139 kamas/u.;;8 999;
Boules du Minotoboule;| Potion;1;01;11;2021;19;15;31;;702 kamas/u.;4799;50 000;
Elixir Féca;| Potion;1;01;11;2021;19;15;33;;749 kamas/u.;350;14 000;39 998
Potion de Mini Soin Supérieure;| Potion;1;01;11;2021;19;15;36;;39 kamas/u.;3);450;4 499
Elixir Cra;| Potion;1;01;11;2021;19;15;39;;8852 kamas/u.;18 999;99 999;1 090 000
Potion de cité : Brakmar;| Potion;1;01;11;2021;19;15;42;;165 kamas/u.;310;3 490;14 490
Elixir Enutrof;| Potion;1;01;11;2021;19;15;45;;954 kamas/u.;4999;9 998;
Elixir Enutrof;| Potion;1;01;11;2021;19;15;48;;954 kamas/u.;4999;9 998;
Potion de soin larvesque;| Potion;1;01;11;2021;19;15;51;;3024 kamas/u.;;29 999;
Elixir Iop;| Potion;1;01;11;2021;19;15;53;;397 kamas/u.;260;2 500;26 999
Fiole de Soin;| Potion;10;01;11;2021;19;15;57;;97 kamas/u.;;;sRoyaelele
Potion Ghetto Raide;| Potion;10;01;11;2021;19;15;59;;1361 kamas/u.;;15 999;114 999
Oeuf de Larve Dorée;| Potion;10;01;11;2021;19;16;02;;63 kamas/u.;94;695;5 555
Fiole de Soin supérieure;| Potion;20;01;11;2021;19;16;05;;201 kamas/u.;;;Wal 0]0
Potion Pahoa Raide;| Potion;20;01;11;2021;19;16;07;;2896 kamas/u.;;Pastel;
Potion Raide Boule;| Potion;40;01;11;2021;19;16;10;;5951 kamas/u.;8 990;64 899;679 999
Sang de Likrone;| Potion;60;01;11;2021;19;16;13;;3431 kamas/u.;;100 000;341 100
Potion Eau de fée;| Potion;60;01;11;2021;19;16;15;;734 kamas/u.;;;49 999
Potion Bulbique;| Potion;110;01;11;2021;19;16;18;;5180 kamas/u.;8 449;44 999;539 000
;| Potion d'oubli de maitrise;;01;11;2021;19;16;23;;5180 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;19;16;26;;5180 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;19;16;28;;5180 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;19;16;32;;5180 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;19;16;34;;5180 kamas/u.;;;
;| Potion d'oubli de maitrise;;01;11;2021;19;16;37;;5180 kamas/u.;;;
