Ailes cassées;Aile;;01;17;2021;03;39;05;;11 kamas/u.;;;
Ailes de Moskito;Aile;2;01;17;2021;03;39;09;;2747 kamas/u.;2 299;23 995;229 800
Aile du Tofu Maléfique;Aile;3;01;17;2021;03;39;13;;3269 kamas/u.;yA =Je]0};22 000;333 000
Ailes de Moskito;Aile;2;01;17;2021;03;39;17;;2747 kamas/u.;2 299;23 995;229 800
Aile du Tofu Maléfique;Aile;3;01;17;2021;03;39;21;;3269 kamas/u.;yA =Je]0};22 000;333 000
Aile de Dragodinde Rousse Sauvage;Aile;29;01;17;2021;03;39;24;;347 kamas/u.;199;6 799;32 999
Aile de Dragodinde;Aile;29;01;17;2021;03;39;29;;370 kamas/u.;399;3 899;28 999
Ailes de Scarafeuille rouge;Aile;32;01;17;2021;03;39;32;;1217 kamas/u.;498;19 500;99 198
Ailes de Scarafeuille vert;Aile;32;01;17;2021;03;39;36;;455 kamas/u.;799;;49 996
Ailes de Scarafeuille bleu;Aile;32;01;17;2021;03;39;39;;1366 kamas/u.;494;13 800;135 000
Ailes du Scarafeuille Noir;Aile;40;01;17;2021;03;39;43;;546 kamas/u.;569;5 694;56 978
Ailes du Scarafeuille Noir;Aile;40;01;17;2021;03;39;46;;546 kamas/u.;569;5 694;56 978
Ailes du Scarabosse Dore;Aile;70;01;17;2021;03;39;50;;40493 kamas/u.;42 999;409 999;
_Aile de Dragoeuf Volant;Aile;80;01;17;2021;03;39;53;;1384 kamas/u.;1 000;10 000;100 000
Aile du Bitouf des plaines;Aile;80;01;17;2021;03;39;57;;92 kamas/u.;50;1196;6 000
Carapace de Scaratos;Carapace;1;01;17;2021;03;40;06;;698 kamas/u.;;6 500;64 499
Carapace vide de Crabe;Carapace;4;01;17;2021;03;40;10;;953 kamas/u.;900;12 000;
Carapace Jaune Vide;Carapace;24;01;17;2021;03;40;14;;1153 kamas/u.;;;99 950
Carapace vide de Crabe;Carapace;4;01;17;2021;03;40;19;;953 kamas/u.;900;12 000;
Carapace Jaune Vide;Carapace;24;01;17;2021;03;40;23;;1153 kamas/u.;;;99 950
Carapace Bleue Vide;Carapace;24;01;17;2021;03;40;27;;846 kamas/u.;;;99 950
Carapace Rouge Vide;Carapace;24;01;17;2021;03;40;31;;1083 kamas/u.;;;99 950
Carapace Verte Vide;Carapace;24;01;17;2021;03;40;35;;1028 kamas/u.;938;7 495;99 950
Carapace de Scarafeuille Vert;Carapace;32;01;17;2021;03;40;38;;41 kamas/u.;35;298;6 999
Carapace de Scarafeuille Blanc;Carapace;32;01;17;2021;03;40;42;;496 kamas/u.;1199;9999;119 997
Carapace de Scarafeuille Rouge;Carapace;32;01;17;2021;03;40;45;;1711 kamas/u.;2 990;19 998;175 554
Carapace de Scarafeuille Rouge;Carapace;32;01;17;2021;03;40;49;;1711 kamas/u.;2 990;19 998;175 554
Carapace de Scorbute;Carapace;36;01;17;2021;03;40;52;;2869 kamas/u.;2 998;25 555;278 999
Carapace de Scarafeuille Noir;Carapace;40;01;17;2021;03;40;56;;3842 kamas/u.;4 000;44 990;399 999
Carapace du Scarabosse Doré;Carapace;70;01;17;2021;03;40;59;;18673 kamas/u.;PAH =}°) 5};229 999;
Coquille de Dragoss Dore;Coquille;50;01;17;2021;03;41;08;;1113 kamas/u.;690;8 498;79 999
Coquille de Dragoss Noir;Coquille;50;01;17;2021;03;41;12;;1308 kamas/u.;498;8 000;
Coquille de Dragoss Blanc;Coquille;50;01;17;2021;03;41;16;;1051 kamas/u.;sys al;5555;99 999
Coquille de Dragoss de Saphir;Coquille;50;01;17;2021;03;41;21;;1192 kamas/u.;900;9 900;40 000
Coquille de Dragoeuf Noir;Coquille;64;01;17;2021;03;41;25;;7574 kamas/u.;5 000;65 000;899 999
Coquille de Dragoeuf Blanc;Coquille;64;01;17;2021;03;41;28;;243 kamas/u.;200;2 699;24 999
Coquille de Dragoeuf Blanc;Coquille;64;01;17;2021;03;41;33;;243 kamas/u.;200;2 699;24 999
Coquille de Dragoeuf Doré;Coquille;64;01;17;2021;03;41;36;;2161 kamas/u.;1 800;15 887;299 999
