Rune Ini;Rune de forgemagie;10;01;15;2021;02;03;08;;149 kamas/u.;89;3 440;14 998
Rune Fo;Rune de forgemagie;10;01;15;2021;02;03;12;;41 kamas/u.;yz;340;4 000
Rune Ré Per Neutre;Rune de forgemagie;10;01;15;2021;02;03;16;;3051 kamas/u.;3 499;29 989;296 230
Rune Age;Rune de forgemagie;10;01;15;2021;02;03;20;;50 kamas/u.;25;350;5 000
Rune Ré Neutre;Rune de forgemagie;10;01;15;2021;02;03;24;;452 kamas/u.;450;5 999;44 854
Rune Sa;Rune de forgemagie;10;01;15;2021;02;03;27;;49 kamas/u.;50;900;4 897
Rune Ré Per Air;Rune de forgemagie;10;01;15;2021;02;03;31;;490 kamas/u.;490;8 794;48 996
Rune Prospe;Rune de forgemagie;10;01;15;2021;02;03;35;;999 kamas/u.;2 000;9 790;99 999
Rune Ine;Rune de forgemagie;10;01;15;2021;02;03;38;;40 kamas/u.;40;375;3 996
Rune de chasse;Rune de forgemagie;10;01;15;2021;02;03;42;;483 kamas/u.;500;5 000;48 994
Rune Ré Per Feu;Rune de forgemagie;10;01;15;2021;02;03;46;;2751 kamas/u.;3 250;33 888;274 998
Rune Ré Per Eau;Rune de forgemagie;10;01;15;2021;02;03;49;;1073 kamas/u.;950;9 993;107 650
Rune Ré Feu;Rune de forgemagie;10;01;15;2021;02;03;53;;33 kamas/u.;107;800;3 197
Rune Vi;Rune de forgemagie;10;01;15;2021;02;03;57;;254 kamas/u.;2 489;9 997;25 000
Rune Ré Per Terre;Rune de forgemagie;10;01;15;2021;02;04;00;;799 kamas/u.;850;13 000;77999
Rune Ré Air;Rune de forgemagie;10;01;15;2021;02;04;05;;25 kamas/u.;;583;2 399
Rune Ré Terre;Rune de forgemagie;10;01;15;2021;02;04;08;;49 kamas/u.;79;1 500;3999
Rune Cha;Rune de forgemagie;10;01;15;2021;02;04;12;;51 kamas/u.;;898;4992
Rune Ré Eau;Rune de forgemagie;10;01;15;2021;02;04;16;;212 kamas/u.;100;17 998;9 997
Rune Cri;Rune de forgemagie;20;01;15;2021;02;04;20;;4519 kamas/u.;3 800;39 000;539 998
Rune Do;Rune de forgemagie;20;01;15;2021;02;04;23;;691 kamas/u.;999;9 990;59 989
Rune Invo;Rune de forgemagie;20;01;15;2021;02;04;27;;722 kamas/u.;700;8 699;69 997
Rune Pa Fo;Rune de forgemagie;20;01;15;2021;02;04;31;;128 kamas/u.;225;4 500;12 900
Rune Do Per;Rune de forgemagie;20;01;15;2021;02;04;34;;63 kamas/u.;99;988;6 999
Rune Pa Ini;Rune de forgemagie;20;01;15;2021;02;04;38;;3386 kamas/u.;3 000;39 899;339 000
Rune Pod;Rune de forgemagie;20;01;15;2021;02;04;42;;29 kamas/u.;10;200;2 400
Rune Pa Age;Rune de forgemagie;20;01;15;2021;02;04;45;;469 kamas/u.;379;4 698;46 996
Rune Do Ren;Rune de forgemagie;20;01;15;2021;02;04;49;;2850 kamas/u.;2 540;22 500;199 999
Rune Pa Pi Per;Rune de forgemagie;20;01;15;2021;02;04;53;;3720 kamas/u.;;39 853;399 999
