Tube longiforme;Matériel d'alchimie;1;01;19;2021;07;55;01;;94 kamas/u.;;1 200;7 948
Bocal;Matériel d'alchimie;1;01;19;2021;07;55;05;;274 kamas/u.;;2 999;26 665
Fiole a element;Matériel d'alchimie;1;01;19;2021;07;55;09;;222 kamas/u.;;2 399;21999
;Matériel d'alchimie;1;01;19;2021;07;55;14;;222 kamas/u.;;2 399;21999
;Matériel d'alchimie;1;01;19;2021;07;55;18;;222 kamas/u.;;2 399;21999
;Matériel d'alchimie;1;01;19;2021;07;55;22;;222 kamas/u.;;2 399;21999
;Matériel d'alchimie;1;01;19;2021;07;55;26;;222 kamas/u.;;2 399;21999
;Matériel d'alchimie;1;01;19;2021;07;55;29;;222 kamas/u.;;2 399;21999
;Matériel d'alchimie;1;01;19;2021;07;55;33;;222 kamas/u.;;2 399;21999
;Matériel d'alchimie;1;01;19;2021;07;55;37;;222 kamas/u.;;2 399;21999
;Matériel d'alchimie;1;01;19;2021;07;55;41;;222 kamas/u.;;2 399;21999
;Matériel d'alchimie;1;01;19;2021;07;55;44;;222 kamas/u.;;2 399;21999
Metaria bleue;Metaria;5;01;19;2021;07;55;52;;89 kamas/u.;;488;3 000
Metaria verte;Metaria;5;01;19;2021;07;55;56;;33 kamas/u.;;se};1997
Metaria rouge;Metaria;5;01;19;2021;07;56;00;;15 kamas/u.;;99;188
Metaria jaune;Metaria;5;01;19;2021;07;56;05;;1284 kamas/u.;er);20 000;
Metaria Triame rouge;Metaria;25;01;19;2021;07;56;08;;1745 kamas/u.;500;8 998;
Metaria Triame verte;Metaria;25;01;19;2021;07;56;13;;336 kamas/u.;200;2799;
Metaria Triame bleue;Metaria;25;01;19;2021;07;56;16;;343 kamas/u.;90;1 699;
Metaria Mage bleue;Metaria;50;01;19;2021;07;56;20;;17770 kamas/u.;22 899;239 998;
Metaria Mage bleue;Metaria;50;01;19;2021;07;56;23;;17770 kamas/u.;22 899;239 998;
Metaria Mage jaune;Metaria;50;01;19;2021;07;56;27;;8192 kamas/u.;12 499;;
Metaria Mage rouge;Metaria;50;01;19;2021;07;56;31;;43387 kamas/u.;42 996;599 999;
Metaria Mage verte;Metaria;50;01;19;2021;07;56;35;;12276 kamas/u.;8 699;87 000;
Petite potion de soin de masse;Objet de dons;1;01;19;2021;07;56;43;;0 kamas/u.;499;;
Potion de Toflage;Objet de dons;1;01;19;2021;07;56;47;;910 kamas/u.;;7 500;700 000
Potion de camouflage immobile;Objet de dons;1;01;19;2021;07;56;51;;880 kamas/u.;50 000;;
Potion de Rocheflage;Objet de dons;1;01;19;2021;07;56;55;;420 kamas/u.;350;3 500;
Petite potion d'agression;Objet de dons;1;01;19;2021;07;56;59;;650 kamas/u.;499;500;
Potion de camouflage total;Objet de dons;1;01;19;2021;07;57;03;;2040 kamas/u.;;150 000;
Sang de Phénix;Objet de dons;10;01;19;2021;07;57;07;;172 kamas/u.;Is};1 000;9 998
Sang de Phénix de Grand Cru;Objet de dons;50;01;19;2021;07;57;10;;2721 kamas/u.;1999;;
Sang de Phénix de Grand Cru;Objet de dons;50;01;19;2021;07;57;14;;2721 kamas/u.;1999;;
;Objet de dons;50;01;19;2021;07;57;17;;2721 kamas/u.;1999;;
;Objet de dons;50;01;19;2021;07;57;21;;2721 kamas/u.;1999;;
;Objet de dons;50;01;19;2021;07;57;24;;2721 kamas/u.;1999;;
