Tube longiforme;Matériel d'alchimie;1;01;15;2021;22;02;46;;100 kamas/u.;;1 200;7 900
Bocal;Matériel d'alchimie;1;01;15;2021;22;02;50;;270 kamas/u.;;2 800;26 999
Grande fiole;Matériel d'alchimie;1;01;15;2021;22;02;54;;66 kamas/u.;;950;7 000
Fiole a élément;Matériel d'alchimie;1;01;15;2021;22;02;59;;221 kamas/u.;;;21999
;Matériel d'alchimie;1;01;15;2021;22;03;02;;221 kamas/u.;;;21999
;Matériel d'alchimie;1;01;15;2021;22;03;06;;221 kamas/u.;;;21999
;Matériel d'alchimie;1;01;15;2021;22;03;09;;221 kamas/u.;;;21999
;Matériel d'alchimie;1;01;15;2021;22;03;13;;221 kamas/u.;;;21999
;Matériel d'alchimie;1;01;15;2021;22;03;16;;221 kamas/u.;;;21999
;Matériel d'alchimie;1;01;15;2021;22;03;20;;221 kamas/u.;;;21999
;Matériel d'alchimie;1;01;15;2021;22;03;24;;221 kamas/u.;;;21999
;Matériel d'alchimie;1;01;15;2021;22;03;27;;221 kamas/u.;;;21999
Sphere a Metarias;Metaria;1;01;15;2021;22;03;35;;338 kamas/u.;;9 999;
Metaria bleue;Metaria;5;01;15;2021;22;03;39;;89 kamas/u.;30;490;
Metaria verte;Metaria;5;01;15;2021;22;03;43;;33 kamas/u.;;140;2 000
Metaria bleue;Metaria;5;01;15;2021;22;03;48;;89 kamas/u.;30;490;
Metaria verte;Metaria;5;01;15;2021;22;03;51;;33 kamas/u.;;140;2 000
Metaria rouge;Metaria;5;01;15;2021;22;03;55;;22 kamas/u.;;150;175
Metaria jaune;Metaria;5;01;15;2021;22;03;59;;1192 kamas/u.;499;18 998;
Metaria Triame rouge;Metaria;25;01;15;2021;22;04;02;;1745 kamas/u.;889;8 999;
Metaria Triame jaune;Metaria;25;01;15;2021;22;04;06;;459 kamas/u.;330;3 299;
Metaria Triame bleue;Metaria;25;01;15;2021;22;04;09;;343 kamas/u.;96;1 749;
Metaria Mage bleue;Metaria;50;01;15;2021;22;04;13;;17534 kamas/u.;18 000;248 999;
Metaria Mage bleue;Metaria;50;01;15;2021;22;04;16;;17534 kamas/u.;18 000;248 999;
Metaria Mage jaune;Metaria;50;01;15;2021;22;04;19;;7874 kamas/u.;12 000;;
Metaria Mage rouge;Metaria;;01;15;2021;22;04;23;;43295 kamas/u.;53 000;;
Metaria Mage verte;Metaria;50;01;15;2021;22;04;26;;14055 kamas/u.;10 000;138 998;
Potion de Toflage;Objet de dons;1;01;15;2021;22;04;34;;911 kamas/u.;700;7 500;700 000
Potion de Tabouflage;Objet de dons;1;01;15;2021;22;04;38;;373 kamas/u.;;2 500;19 999
Potion de camouflage immobile;Objet de dons;1;01;15;2021;22;04;42;;880 kamas/u.;50 000;;
Potion de libération;Objet de dons;1;01;15;2021;22;04;47;;0 kamas/u.;;;500 000
Petite potion d'agression;Objet de dons;1;01;15;2021;22;04;50;;650 kamas/u.;499;500;
Potion de Touflage;Objet de dons;1;01;15;2021;22;04;54;;201 kamas/u.;;;14 999
Sang de Phénix;Objet de dons;10;01;15;2021;22;04;57;;171 kamas/u.;99;2 000;9 999
Sang de Phénix de Grand Cru;Objet de dons;50;01;15;2021;22;05;00;;2721 kamas/u.;yA=}=\0] 0};;
Sang de Phénix de Grand Cru;Objet de dons;50;01;15;2021;22;05;04;;2721 kamas/u.;yA=}=\0] 0};;
;Objet de dons;50;01;15;2021;22;05;07;;2721 kamas/u.;29 500;;
;Objet de dons;50;01;15;2021;22;05;11;;2721 kamas/u.;yA=}=\0] 0};;
;Objet de dons;50;01;15;2021;22;05;14;;2721 kamas/u.;29 500;;
Potion de Mini Soin Supérieure;Potion;1;01;15;2021;22;05;22;;41 kamas/u.;;450;4 000
Potion de Rappel;Potion;1;01;15;2021;22;05;26;;67 kamas/u.;399;1 849;6 700
Elixir Ecaflip;Potion;1;01;15;2021;22;05;30;;157 kamas/u.;900;9997;69 999
Boules du Minotoboule;Potion;1;01;15;2021;22;05;34;;702 kamas/u.;4799;;
Elixir Sadida;Potion;1;01;15;2021;22;05;37;;1147 kamas/u.;;ne e}°}°);
Elixir Pandawa;Potion;1;01;15;2021;22;05;41;;795 kamas/u.;1 500;11 999;50 000
Potion de Foyer;Potion;1;01;15;2021;22;05;45;;169 kamas/u.;;;16 992
Potion de Vieillesse;Potion;1;01;15;2021;22;05;49;;255 kamas/u.;;;21 990
Potion de Souvenir;Potion;1;01;15;2021;22;05;52;;375 kamas/u.;;5 000;49 999
Elixir Osamodas;Potion;1;01;15;2021;22;05;56;;304 kamas/u.;329;2 999;
Elixir Xélor;Potion;;01;15;2021;22;06;00;;775 kamas/u.;;;79 999
Potion de cité : Brakmar;Potion;1;01;15;2021;22;06;03;;113 kamas/u.;309;;10 000
Elixir Cra;Potion;1;01;15;2021;22;06;07;;8620 kamas/u.;9 997;49 998;1 090 000
Elixir Sacrieur;Potion;1;01;15;2021;22;06;11;;278 kamas/u.;;7 998;14 000
Elixir Sram;Potion;1;01;15;2021;22;06;14;;28 kamas/u.;;199;2 500
Potion de Foyer de Guilde;Potion;1;01;15;2021;22;06;18;;77 kamas/u.;;1999;6 399
Potion de cité : Bonta;Potion;1;01;15;2021;22;06;22;;96 kamas/u.;400;2970;9 296
Elixir Iop;Potion;1;01;15;2021;22;06;25;;293 kamas/u.;350;2 500;27 000
Potion de cité : Bonta;Potion;1;01;15;2021;22;06;29;;96 kamas/u.;400;2970;9 296
Elixir lop;Potion;1;01;15;2021;22;06;33;;293 kamas/u.;350;2 500;27 000
Oeuf de Larve Dorée;Potion;10;01;15;2021;22;06;36;;64 kamas/u.;99;693;5 555
Potion Ghetto Raide;Potion;10;01;15;2021;22;06;41;;1068 kamas/u.;;9 000;124 998
Fiole de Soin;Potion;10;01;15;2021;22;06;44;;98 kamas/u.;;;14 999
Potion Pahoa Raide;Potion;20;01;15;2021;22;06;48;;2783 kamas/u.;;24 000;
Potion Raide Boule;Potion;40;01;15;2021;22;06;51;;6340 kamas/u.;8995;64 896;679 999
Potion Dantegoulesque;Potion;50;01;15;2021;22;06;55;;25284 kamas/u.;25 000;399 999;
Potion Dantegoulesque;Potion;50;01;15;2021;22;06;58;;25284 kamas/u.;25 000;399 999;
Potion Eau de fée;Potion;60;01;15;2021;22;07;01;;553 kamas/u.;;5 000;49 999
Sang de Likrone;Potion;60;01;15;2021;22;07;05;;3425 kamas/u.;;49 999;
Potion Bulbique;Potion;110;01;15;2021;22;07;08;;5268 kamas/u.;8 240;42 995;519 997
;Potion d'oubli de maitrise;;01;15;2021;22;07;16;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;21;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;24;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;29;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;32;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;36;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;40;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;43;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;47;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;50;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;54;;5268 kamas/u.;;;
;Potion d'oubli de maitrise;;01;15;2021;22;07;57;;5268 kamas/u.;;;
Potion d'oubli de métier : Alchimiste;Potion d'oubli de métier;1;01;15;2021;22;08;06;;7683 kamas/u.;5 000;;
Potion d'oubli de métier : Forgeur de Pelles;Potion d'oubli de métier;1;01;15;2021;22;08;09;;5217 kamas/u.;10 000;;
Potion d'oubli de métier : Bijoutier;Potion d'oubli de métier;1;01;15;2021;22;08;13;;6342 kamas/u.;10 000;;
Potion d'oubli de métier ; Sculpteur d'Arcs;Potion d'oubli de métier;1;01;15;2021;22;08;18;;6221 kamas/u.;5 400;;
Potion d'oubli de métier : Costumage;Potion d'oubli de métier;1;01;15;2021;22;08;22;;14941 kamas/u.;7999;;
Potion d'oubli de métier ; Chasseur;Potion d'oubli de métier;1;01;15;2021;22;08;25;;6791 kamas/u.;5 000;;
Potion d'oubli de métier ; Costumage;Potion d'oubli de métier;1;01;15;2021;22;08;29;;14941 kamas/u.;7999;;
Potion d'oubli de métier : Chasseur;Potion d'oubli de métier;1;01;15;2021;22;08;33;;6791 kamas/u.;5 000;;
Potion d'oubli de métier ; Paysan;Potion d'oubli de métier;1;01;15;2021;22;08;36;;8278 kamas/u.;5 000;20 000;
Potion d'oubli de metier : Boulanger;Potion d'oubli de métier;1;01;15;2021;22;08;41;;8543 kamas/u.;7 500;;
Potion d'oubli de métier : Cordonnier;Potion d'oubli de métier;1;01;15;2021;22;08;44;;4089 kamas/u.;7990;;
Potion d'oubli de métier : Cordomage;Potion d'oubli de métier;1;01;15;2021;22;08;48;;2232 kamas/u.;10 000;;
Potion d'oubli de métier : Tailleur;Potion d'oubli de métier;1;01;15;2021;22;08;51;;9756 kamas/u.;1 elele};;
Potion d'oubli de métier : Mineur;Potion d'oubli de métier;1;01;15;2021;22;08;55;;8980 kamas/u.;5 000;;
