Ailes cassées;Aile;;01;17;2021;15;37;59;;11 kamas/u.;;;
Ailes de Moskito;Aile;2;01;17;2021;15;38;03;;3337 kamas/u.;2 998;29 997;269 000
Aile du Tofu Maléfique;Aile;3;01;17;2021;15;38;07;;3153 kamas/u.;3 098;29 998;299 999
Ailes de Moskito;Aile;2;01;17;2021;15;38;11;;3337 kamas/u.;2 998;29 997;269 000
Aile du Tofu Maléfique;Aile;3;01;17;2021;15;38;15;;3153 kamas/u.;3 098;29 998;299 999
Aile de Dragodinde Rousse Sauvage;Aile;29;01;17;2021;15;38;19;;347 kamas/u.;199;6 799;32 999
Aile de Dragodinde;Aile;29;01;17;2021;15;38;23;;370 kamas/u.;399;3 700;28 999
Ailes de Scarafeuille rouge;Aile;32;01;17;2021;15;38;27;;1214 kamas/u.;498;19 500;99 198
Ailes de Scarafeuille vert;Aile;32;01;17;2021;15;38;31;;457 kamas/u.;;;49 996
Ailes de Scarafeuille bleu;Aile;32;01;17;2021;15;38;34;;1362 kamas/u.;494;13 800;135 000
Ailes du Scarafeuille Noir;Aile;40;01;17;2021;15;38;38;;547 kamas/u.;569;5 499;56 978
Ailes du Scarafeuille Noir;Aile;40;01;17;2021;15;38;42;;547 kamas/u.;569;5 499;56 978
Ailes du Scarabosse Dore;Aile;70;01;17;2021;15;38;45;;42963 kamas/u.;41 999;547 894;
_Aile de Dragoeuf Volant;Aile;80;01;17;2021;15;38;49;;1382 kamas/u.;1 000;10 000;100 000
Aile du Bitouf des plaines;Aile;80;01;17;2021;15;38;53;;90 kamas/u.;50;1196;5 500
Carapace de Scaratos;Carapace;;01;17;2021;15;39;01;;663 kamas/u.;;5 900;65 000
Carapace vide de Crabe;Carapace;4;01;17;2021;15;39;05;;953 kamas/u.;900;12 000;
Carapace Jaune Vide;Carapace;;01;17;2021;15;39;09;;1153 kamas/u.;;9 500;99 950
Carapace vide de Crabe;Carapace;4;01;17;2021;15;39;14;;953 kamas/u.;900;12 000;
Carapace Jaune Vide;Carapace;24;01;17;2021;15;39;18;;1153 kamas/u.;;9 500;99 950
Carapace Bleue Vide;Carapace;24;01;17;2021;15;39;21;;846 kamas/u.;;9 500;99 949
