Rune Ini;Rune de forgemagie;10;01;14;2021;19;10;05;;153 kamas/u.;89;3 438;14 999
Rune Fo;Rune de forgemagie;10;01;14;2021;19;10;08;;39 kamas/u.;CA;369;3999
Rune Ré Per Neutre;Rune de forgemagie;10;01;14;2021;19;10;12;;3176 kamas/u.;3 600;35 994;299 499
Rune Age;Rune de forgemagie;10;01;14;2021;19;10;16;;49 kamas/u.;45;549;6 499
Rune Ré Neutre;Rune de forgemagie;10;01;14;2021;19;10;20;;484 kamas/u.;450;5 999;44 996
Rune Sa;Rune de forgemagie;10;01;14;2021;19;10;23;;49 kamas/u.;100;990;4 797
Rune Ré Per Air;Rune de forgemagie;10;01;14;2021;19;10;28;;546 kamas/u.;490;8 700;48 997
Rune Prospe;Rune de forgemagie;10;01;14;2021;19;10;32;;1141 kamas/u.;1 499;14 999;113 995
Rune Ine;Rune de forgemagie;10;01;14;2021;19;10;35;;42 kamas/u.;90;695;4 287
Rune de chasse;Rune de forgemagie;10;01;14;2021;19;10;40;;481 kamas/u.;500;4 900;48 996
Rune Ré Per Feu;Rune de forgemagie;10;01;14;2021;19;10;43;;2845 kamas/u.;3 250;33 997;275 000
Rune Ré Per Eau;Rune de forgemagie;10;01;14;2021;19;10;47;;1060 kamas/u.;1 499;9 997;107 650
Rune Ré Feu;Rune de forgemagie;10;01;14;2021;19;10;51;;31 kamas/u.;107;800;3 199
Rune Vi;Rune de forgemagie;10;01;14;2021;19;10;55;;203 kamas/u.;200;9 997;18 197
Rune Ré Per Terre;Rune de forgemagie;10;01;14;2021;19;10;59;;978 kamas/u.;850;29 995;71 000
Rune Ré Air;Rune de forgemagie;10;01;14;2021;19;11;04;;26 kamas/u.;;583;2 400
Rune Ré Terre;Rune de forgemagie;10;01;14;2021;19;11;08;;63 kamas/u.;79;1 500;4 498
Rune Cha;Rune de forgemagie;10;01;14;2021;19;11;12;;49 kamas/u.;;898;4995
Rune Ré Eau;Rune de forgemagie;10;01;14;2021;19;11;17;;168 kamas/u.;100;17 997;7 000
Rune Cri;Rune de forgemagie;20;01;14;2021;19;11;20;;3971 kamas/u.;Cer;38 899;470 000
Rune Do;Rune de forgemagie;20;01;14;2021;19;11;24;;640 kamas/u.;999;9975;59 999
Rune Invo;Rune de forgemagie;20;01;14;2021;19;11;28;;734 kamas/u.;999;8 884;69 995
Rune Pa Fo;Rune de forgemagie;20;01;14;2021;19;11;32;;152 kamas/u.;240;4 500;12 998
Rune Do Per;Rune de forgemagie;20;01;14;2021;19;11;36;;92 kamas/u.;99;988;9 938
Rune Pa Ini;Rune de forgemagie;20;01;14;2021;19;11;40;;3273 kamas/u.;3 750;29 997;299 997
Rune Pod;Rune de forgemagie;20;01;14;2021;19;11;44;;29 kamas/u.;10;170;2 990
Rune Pa Age;Rune de forgemagie;20;01;14;2021;19;11;47;;473 kamas/u.;380;4 699;46 997
Rune Do Ren;Rune de forgemagie;20;01;14;2021;19;11;52;;2850 kamas/u.;2 540;28 195;199 999
Rune Pa Pi Per;Rune de forgemagie;;01;14;2021;19;11;56;;3720 kamas/u.;;39 855;499 998
Rune Pa Ine;Rune de forgemagie;20;01;14;2021;19;12;00;;913 kamas/u.;er);12 222;50 100
Rune Pa Sa;Rune de forgemagie;20;01;14;2021;19;12;04;;1699 kamas/u.;2 150;18 899;174 000
Rune Pa Vi;Rune de forgemagie;20;01;14;2021;19;12;08;;1700 kamas/u.;1 650;17 777;168 797
Rune Pi;Rune de forgemagie;20;01;14;2021;19;12;11;;4236 kamas/u.;4 000;48 998;398 999
Rune Pa Prospe;Rune de forgemagie;20;01;14;2021;19;12;16;;9967 kamas/u.;Hoist <y4;99 998;978 995
Rune So;Rune de forgemagie;20;01;14;2021;19;12;19;;8287 kamas/u.;8 500;75 000;849 997
Rune Pi Per;Rune de forgemagie;20;01;14;2021;19;12;23;;325 kamas/u.;365;5 996;55 298
