Lingot d'Or;Alliage;10;01;16;2021;02;52;24;;2915 kamas/u.;2 889;28 000;299 999
Aluminite;Alliage;10;01;16;2021;02;52;28;;109 kamas/u.;90;899;10 999
Ebonite;Alliage;20;01;16;2021;02;52;32;;4317 kamas/u.;Cy;38 888;388 888
Magnésite;Alliage;30;01;16;2021;02;52;36;;919 kamas/u.;2 400;11 999;64 999
Bakélélite;Alliage;40;01;16;2021;02;52;40;;390 kamas/u.;360;3 554;25 000
_Kriptonite;Alliage;80;01;16;2021;02;52;43;;589 kamas/u.;599;5 899;60 995
Kobalite;Alliage;100;01;16;2021;02;52;47;;6748 kamas/u.;8 883;64 000;830 000
Rutile;Alliage;100;01;16;2021;02;52;50;;101075 kamas/u.;100 998;999 998;
Rutile;Alliage;;01;16;2021;02;52;54;;101075 kamas/u.;100 998;999 998;
Pyrute;Alliage;100;01;16;2021;02;52;57;;141953 kamas/u.;Vr eho;1 449 999;
;Alliage;100;01;16;2021;02;53;01;;141953 kamas/u.;144 997;1 449 999;
;Alliage;100;01;16;2021;02;53;04;;141953 kamas/u.;Vr eho;1 449 999;
Fer;Minerai;1;01;16;2021;02;53;12;;91 kamas/u.;50;849;9 200
Charbon;Minerai;1;01;16;2021;02;53;16;;599 kamas/u.;498;5 000;57 800
Cuivre;Minerai;10;01;16;2021;02;53;20;;254 kamas/u.;559;2 750;25 000
Charbon;Minerai;1;01;16;2021;02;53;24;;599 kamas/u.;498;5 000;57 800
Cuivre;Minerai;10;01;16;2021;02;53;28;;254 kamas/u.;559;2 750;25 000
Bronze;Minerai;20;01;16;2021;02;53;31;;73 kamas/u.;;998;6 000
Minerai Etrange;Minerai;24;01;16;2021;02;53;36;;185 kamas/u.;39;849;8 838
Kobalte;Minerai;30;01;16;2021;02;53;39;;1383 kamas/u.;900;16 899;122 222
| Etain;Minerai;50;01;16;2021;02;53;43;;59 kamas/u.;1 000;1999;5 998
Argent;Minerai;60;01;16;2021;02;53;46;;380 kamas/u.;249;3.995;38 000
Silicate;Minerai;;01;16;2021;02;53;50;;245 kamas/u.;;4999;12 000
Silicate;Minerai;70;01;16;2021;02;53;53;;245 kamas/u.;;4 999;12 000
Bauxite;Minerai;70;01;16;2021;02;53;57;;127 kamas/u.;149;3 497;18 998
;Minerai;80;01;16;2021;02;54;00;;168 kamas/u.;124;2 800;16 500
Dolomite;Minerai;80;01;16;2021;02;54;04;;5078 kamas/u.;;74 999;497 999
Pierre a Aiguiser;Pierre brute;1;01;16;2021;02;54;12;;1710 kamas/u.;2 399;19 999;195 000
Piece du Puzzle de la Griffe;Pierre brute;;01;16;2021;02;54;16;;73 kamas/u.;10;498;5 998
Nacre brute;Pierre brute;20;01;16;2021;02;54;20;;3246 kamas/u.;3 000;33 999;377 997
Silex;Pierre brute;22;01;16;2021;02;54;25;;10 kamas/u.;;249;1 044
Pierre de Rubis;Pierre brute;30;01;16;2021;02;54;28;;1082 kamas/u.;1 099;11 800;89 999
Pierre de Cristal;Pierre brute;30;01;16;2021;02;54;32;;298 kamas/u.;223;3 500;27 999
Pierre de Saphir;Pierre brute;30;01;16;2021;02;54;36;;379 kamas/u.;350;4 000;39 000
Pierre de Diamant;Pierre brute;30;01;16;2021;02;54;39;;10417 kamas/u.;10 000;88 888;999 999
Pierre de Granit;Pierre brute;30;01;16;2021;02;54;43;;133 kamas/u.;59;1 000;8 999
Pierre d'Emeraude;Pierre brute;30;01;16;2021;02;54;47;;235 kamas/u.;174;2 495;28 999
Pierre du Craqueleur;Pierre brute;31;01;16;2021;02;54;50;;2371 kamas/u.;3 000;30 000;319 998
Corail Passaoh;Pierre brute;40;01;16;2021;02;54;54;;775 kamas/u.;600;9 999;
Corail Morito;Pierre brute;40;01;16;2021;02;54;58;;1387 kamas/u.;1 148;9 998;
Corail Kouracao;Pierre brute;40;01;16;2021;02;55;01;;38615 kamas/u.;ete}: };389 000;
Corail usé;Pierre brute;40;01;16;2021;02;55;05;;636 kamas/u.;333;9 899;99 888
Corail Malibout;Pierre brute;40;01;16;2021;02;55;09;;1093 kamas/u.;999;9 999;
Fragment de Pierre Polie;Pierre brute;;01;16;2021;02;55;12;;197 kamas/u.;144;1 200;21 000
