Ailes cassées;Aile;1;01;18;2021;22;10;50;;11 kamas/u.;;;
Ailes de Moskito;Aile;2;01;18;2021;22;10;55;;2837 kamas/u.;2 997;28 799;280 000
Aile du Tofu Maléfique;Aile;3;01;18;2021;22;10;59;;3460 kamas/u.;2 897;34 997;
Ailes de Moskito;Aile;2;01;18;2021;22;11;04;;2837 kamas/u.;2 997;28 799;280 000
Aile du Tofu Maléfique;Aile;3;01;18;2021;22;11;09;;3460 kamas/u.;2 897;34 997;
Aile de Dragodinde Rousse Sauvage;Aile;29;01;18;2021;22;11;13;;471 kamas/u.;198;6 795;47 100
Aile de Dragodinde;Aile;29;01;18;2021;22;11;19;;370 kamas/u.;399;3 695;28 000
Ailes de Scarafeuille rouge;Aile;32;01;18;2021;22;11;23;;1212 kamas/u.;500;19 500;99 197
Ailes de Scarafeuille vert;Aile;;01;18;2021;22;11;27;;457 kamas/u.;;;49 996
Ailes de Scarafeuille bleu;Aile;32;01;18;2021;22;11;32;;1356 kamas/u.;495;;135 000
Ailes du Scarafeuille Noir;Aile;;01;18;2021;22;11;36;;543 kamas/u.;;5 300;56 978
Ailes du Scarafeuille Noir;Aile;40;01;18;2021;22;11;41;;543 kamas/u.;;5 300;56 978
Ailes du Scarabosse Dore;Aile;70;01;18;2021;22;11;46;;43789 kamas/u.;41 000;499 997;
-Aile de Dragoeuf Volant;Aile;80;01;18;2021;22;11;50;;1382 kamas/u.;800;10 000;99 999
Aile du Bitouf des plaines;Aile;80;01;18;2021;22;11;55;;79 kamas/u.;50;1 000;5 000
Carapace de Scaratos;Carapace;1;01;18;2021;22;12;04;;668 kamas/u.;1 200;11 999;60 000
Carapace vide de Crabe;Carapace;4;01;18;2021;22;12;08;;953 kamas/u.;900;12 000;
Carapace Jaune Vide;Carapace;24;01;18;2021;22;12;12;;1147 kamas/u.;700;6 999;99 950
Carapace vide de Crabe;Carapace;4;01;18;2021;22;12;16;;953 kamas/u.;900;12 000;
Carapace Jaune Vide;Carapace;24;01;18;2021;22;12;20;;1147 kamas/u.;700;6 999;99 950
Carapace Bleue Vide;Carapace;;01;18;2021;22;12;24;;859 kamas/u.;;;99 949
Carapace Rouge Vide;Carapace;24;01;18;2021;22;12;29;;1027 kamas/u.;;;99 949
Carapace Verte Vide;Carapace;24;01;18;2021;22;12;33;;963 kamas/u.;700;6 999;99 449
Carapace de Scarafeuille Vert;Carapace;32;01;18;2021;22;12;37;;41 kamas/u.;35;298;5 998
Carapace de Scarafeuille Blanc;Carapace;;01;18;2021;22;12;41;;492 kamas/u.;999;9 998;119 997
Carapace de Scarafeuille Rouge;Carapace;32;01;18;2021;22;12;45;;1715 kamas/u.;2 989;19 997;175 554
Carapace de Scarafeuille Rouge;Carapace;32;01;18;2021;22;12;50;;1715 kamas/u.;2 989;19 997;175 554
Carapace de Scorbute;Carapace;36;01;18;2021;22;12;54;;2856 kamas/u.;2 999;27 999;278 999
Carapace de Scarafeuille Noir;Carapace;40;01;18;2021;22;12;58;;3865 kamas/u.;3 898;35 000;399 999
Carapace du Scarabosse Doré;Carapace;70;01;18;2021;22;13;02;;19721 kamas/u.;18 599;199 998;
Coquille de Dragoss Dore;Coquille;50;01;18;2021;22;13;11;;1113 kamas/u.;690;8 498;79 999
Coquille de Dragoss Noir;Coquille;50;01;18;2021;22;13;15;;1305 kamas/u.;498;7999;
Coquille de Dragoss Blanc;Coquille;50;01;18;2021;22;13;20;;1030 kamas/u.;1 200;5 554;99 999
Coquille de Dragoss de Saphir;Coquille;50;01;18;2021;22;13;25;;1188 kamas/u.;900;9 900;40 000
Coquille de Dragoeuf Noir;Coquille;;01;18;2021;22;13;30;;8733 kamas/u.;8 400;85 000;
Coquille de Dragoeuf Blanc;Coquille;64;01;18;2021;22;13;33;;241 kamas/u.;199;1999;24 998
Protection de la Dragueuse;Coquille;70;01;18;2021;22;13;38;;2051 kamas/u.;1 000;9 000;85 000
Fragment de Coquille d'Aerohouctor le Gue...;Coquille;80;01;18;2021;22;13;42;;23670 kamas/u.;14 999;233 999;3 999 999
Coco du Bitouf des plaines;Coquille;80;01;18;2021;22;13;46;;4528 kamas/u.;yah} =);44 994;399 999
Fragment de Coquille d'Aquabralak le Guer..;Coquille;;01;18;2021;22;13;51;;19169 kamas/u.;10 999;193 999;
Fragment de Coquille de Terrakoubiak le G..;Coquille;80;01;18;2021;22;13;55;;24989 kamas/u.;23 999;199 998;
Fragment de Coquille de Terrakoubiak le G..;Coquille;80;01;18;2021;22;13;59;;24989 kamas/u.;23 999;199 998;
Coco du Bitouf aérien;Coquille;110;01;18;2021;22;14;03;;25981 kamas/u.;28 800;297 996;
| Coquille du Kaskargo;Coquille;110;01;18;2021;22;14;07;;10313 kamas/u.;22 499;150 000;
Coco du Bitouf sombre;Coquille;120;01;18;2021;22;14;11;;8334 kamas/u.;15 000;64 999;799 999
Cuir de Boufton Noir;Cuir;2;01;18;2021;22;14;20;;204 kamas/u.;200;1 499;18 698
Cuir de Bouftou;Cuir;9;01;18;2021;22;14;24;;8 kamas/u.;669;240;800
Cuir de Sanglier;Cuir;14;01;18;2021;22;14;29;;492 kamas/u.;415;;45 000
Slip en Cuir Moulant du Vampire;Cuir;15;01;18;2021;22;14;34;;2555 kamas/u.;11 000;19 999;
Slip en cuir de Porkass;Cuir;18;01;18;2021;22;14;38;;7383 kamas/u.;4999;;
Cuir du Cochon de Lait;Cuir;18;01;18;2021;22;14;42;;701 kamas/u.;8 500;;
Cuir du Chef de Guerre Bouftou;Cuir;19;01;18;2021;22;14;47;;119 kamas/u.;100;1 399;12 150
Slip en cuir de Cochon de Lait;Cuir;20;01;18;2021;22;14;51;;3081 kamas/u.;3770;;420 000
Slip de Bwork Archer;Cuir;23;01;18;2021;22;14;55;;91 kamas/u.;;799;9 999
Cuir de Porkass;Cuir;40;01;18;2021;22;15;00;;186 kamas/u.;;1 499;15 500
Slip en cuir du Chafer Lancier;Cuir;;01;18;2021;22;15;04;;5614 kamas/u.;5 000;;
Cuir du Dragon Cochon;Cuir;70;01;18;2021;22;15;08;;10594 kamas/u.;pe eh} };111 999;999 899
Cuir Noir;Cuir;74;01;18;2021;22;15;12;;23276 kamas/u.;22 899;250 000;
Cuir de Mominotor;Cuir;100;01;18;2021;22;15;16;;749 kamas/u.;1 398;9 998;9 997
Cuir de Mominotor;Cuir;;01;18;2021;22;15;20;;749 kamas/u.;1 398;9 998;9 997
Cuir du Minotot;Cuir;100;01;18;2021;22;15;24;;6852 kamas/u.;3945;25 000;
-Cuir de Déminoboule;Cuir;100;01;18;2021;22;15;28;;63 kamas/u.;1 300;900;3 998
Cuir de Minotoror;Cuir;125;01;18;2021;22;15;32;;3441 kamas/u.;3 000;29 999;199 997
Etoffe du Fauchalak;Etoffe;1;01;18;2021;22;15;42;;7914 kamas/u.;3 698;69 999;
Etoffe du Sanglier;Etoffe;;01;18;2021;22;15;47;;191 kamas/u.;199;1999;11 390
Tissu Sanguin;Etoffe;15;01;18;2021;22;15;51;;8401 kamas/u.;12 000;84 999;850 000
Etoffe du Prespic;Etoffe;17;01;18;2021;22;15;56;;562 kamas/u.;2 900;28 900;
Etoffe du Wabbit;Etoffe;18;01;18;2021;22;16;00;;683 kamas/u.;500;7 000;
Etoffe de Croc Gland;Etoffe;19;01;18;2021;22;16;04;;6993 kamas/u.;5 000;;
Etoffe de Pandikaze;Etoffe;40;01;18;2021;22;16;09;;6138 kamas/u.;4 900;48 900;560 000
Etoffe de Sanglier des Plaines;Etoffe;44;01;18;2021;22;16;13;;428 kamas/u.;888;3 997;
Fibre de Lin;Etoffe;;01;18;2021;22;16;16;;31 kamas/u.;;;2 850
Tissu Sombre;Etoffe;;01;18;2021;22;16;20;;1067 kamas/u.;;9999;99 998
Linceul;Etoffe;65;01;18;2021;22;16;25;;3840 kamas/u.;3 500;36 000;380 000
Linceul;Etoffe;65;01;18;2021;22;16;28;;3840 kamas/u.;3 500;36 000;380 000
Etoffe de Kanigrou;Etoffe;;01;18;2021;22;16;32;;682 kamas/u.;;7999;67 499
Etoffe du Mulou;Etoffe;;01;18;2021;22;16;36;;31592 kamas/u.;31999;;
Etoffe de Ouassingue;Etoffe;80;01;18;2021;22;16;40;;1250 kamas/u.;2 500;20 000;124 797
Fleur de Kaliptus;Fleur;1;01;18;2021;22;16;49;;234 kamas/u.;199;2 820;17 899
Rose démoniaque coupée;Fleur;1;01;18;2021;22;16;53;;1483 kamas/u.;105;;
Fleur de Pissenlit Diabolique;Fleur;5;01;18;2021;22;16;58;;471 kamas/u.;400;300;30 790
Pétale de Rose Démoniaque;Fleur;;01;18;2021;22;17;03;;1604 kamas/u.;800;15 998;154 799
Fleur de Chanvre;Fleur;;01;18;2021;22;17;07;;78 kamas/u.;;;7 800
Pétale de Tournesol Sauvage;Fleur;12;01;18;2021;22;17;11;;28 kamas/u.;149;350;1 749
Pétale de Trukikol;Fleur;12;01;18;2021;22;17;16;;721 kamas/u.;1 390;10 900;58 998
Pétale Magique du Tournesol Affameé;Fleur;20;01;18;2021;22;17;20;;9638 kamas/u.;oe}°}:);;
Fleur de Bulbiflore;Fleur;26;01;18;2021;22;17;24;;353 kamas/u.;350;3 500;
Pétale de Blop;Fleur;;01;18;2021;22;17;29;;172 kamas/u.;;45;400
Fleur de Blop Indigo;Fleur;34;01;18;2021;22;17;33;;111 kamas/u.;87;900;11 900
Fleur de Blop Griotte;Fleur;34;01;18;2021;22;17;37;;100 kamas/u.;;;13 900
Fleur de Blop Reinette;Fleur;34;01;18;2021;22;17;42;;74 kamas/u.;;450;8 500
Fleur de Blop Coco;Fleur;34;01;18;2021;22;17;46;;73 kamas/u.;;1 400;12 990
Pétale Passaoh;Fleur;40;01;18;2021;22;17;51;;6616 kamas/u.;5 949;64 450;499 999
Pétale Kouracao;Fleur;40;01;18;2021;22;17;56;;12700 kamas/u.;19 999;114 998;1149 999
Orchidée Freyesque;Fleur;;01;18;2021;22;18;00;;153 kamas/u.;;2 300;14 000
Pétale Morito;Fleur;40;01;18;2021;22;18;04;;2751 kamas/u.;2 496;26 995;245 000
Orchidée Freyesque;Fleur;;01;18;2021;22;18;09;;153 kamas/u.;;2 300;14 000
Pétale Morito;Fleur;40;01;18;2021;22;18;14;;2751 kamas/u.;2 496;26 995;245 000
Pétale Malibout;Fleur;40;01;18;2021;22;18;18;;2274 kamas/u.;2 200;39 997;185 000
Fleur de Blopignon;Fleur;;01;18;2021;22;18;22;;20 kamas/u.;;600;499
Fleur de Gloutovore;Fleur;;01;18;2021;22;18;26;;3145 kamas/u.;4 500;30 998;299 000
Edelweiss;Fleur;;01;18;2021;22;18;30;;259 kamas/u.;;;25 000
Fleur de Blop Reinette Royal;Fleur;;01;18;2021;22;18;34;;1441 kamas/u.;4 998;;
Fleur de Blop Coco Royal;Fleur;100;01;18;2021;22;18;38;;1756 kamas/u.;1 200;;
Fleur de Blop Coco Royal;Fleur;100;01;18;2021;22;18;42;;1756 kamas/u.;1 200;;
Fleur de Blop Indigo Royal;Fleur;100;01;18;2021;22;18;46;;1262 kamas/u.;900;10 000;
Fleur de Blop Griotte Royal;Fleur;100;01;18;2021;22;18;51;;14050 kamas/u.;16 000;;
Fleur de Blop Multicolore Royal;Fleur;150;01;18;2021;22;18;55;;927 kamas/u.;199;2 000;
Cerise;Fruit;1;01;18;2021;22;19;04;;127 kamas/u.;;;nB= ye ]0] 0)
Bananagrume;Fruit;1;01;18;2021;22;19;09;;8590 kamas/u.;600;11 876;99 999
Citron;Fruit;;01;18;2021;22;19;13;;141 kamas/u.;;3 000;13 999
Coque de Noix;Fruit;;01;18;2021;22;19;18;;4999 kamas/u.;2 000;;
Citrouillette;Fruit;15;01;18;2021;22;19;22;;0 kamas/u.;4 998;;
Fruit de Palme;Fruit;32;01;18;2021;22;19;27;;364 kamas/u.;350;3 588;28 980
Noix de Kokoko Traumatisée;Fruit;42;01;18;2021;22;19;31;;96602 kamas/u.;89 996;999 977;
Noix de Kokoko;Fruit;42;01;18;2021;22;19;35;;522 kamas/u.;2 000;19 995;32 000
Noix de Kokoko;Fruit;42;01;18;2021;22;19;39;;522 kamas/u.;2 000;19 995;32 000
;Fruit;42;01;18;2021;22;19;44;;522 kamas/u.;2 000;19 995;32 000
;Fruit;42;01;18;2021;22;19;47;;522 kamas/u.;2 000;19 995;32 000
;Fruit;42;01;18;2021;22;19;52;;522 kamas/u.;2 000;19 995;32 000
Gelée de Dégelée;Gelée;;01;18;2021;22;20;01;;9 kamas/u.;;;
