Rune Ini;‘Rune de forgemagie;10;01;11;2021;03;41;41;;105 kamas/u.;195;3 300;9 999
Rune Fo;‘Rune de forgemagie;10;01;11;2021;03;41;43;;43 kamas/u.;50;498;4 398
Rune Ré Terre;‘Rune de forgemagie;10;01;11;2021;03;41;46;;108 kamas/u.;aml;1995;10 899
Rune Ré Per Neutre;‘Rune de forgemagie;10;01;11;2021;03;41;49;;3774 kamas/u.;4 499;39 588;394 800
Rune Age;‘Rune de forgemagie;10;01;11;2021;03;41;52;;69 kamas/u.;rv;700;7 000
Rune Sa;‘Rune de forgemagie;10;01;11;2021;03;41;54;;17 kamas/u.;89;989;1 799
Rune Prospe;‘Rune de forgemagie;10;01;11;2021;03;41;58;;1637 kamas/u.;ay Pa;20 000;162 900
Rune Ine;‘Rune de forgemagie;10;01;11;2021;03;42;00;;79 kamas/u.;70;698;8 000
Rune Ré Per Air;‘Rune de forgemagie;10;01;11;2021;03;42;03;;956 kamas/u.;1 800;11 000;96 019
Rune Ré Per Feu;‘Rune de forgemagie;10;01;11;2021;03;42;06;;2830 kamas/u.;3 250;25 000;282 999
Rune Ré Per Eau;‘Rune de forgemagie;10;01;11;2021;03;42;09;;1195 kamas/u.;1 500;11 999;119 996
Rune Ré Feu;‘Rune de forgemagie;10;01;11;2021;03;42;12;;186 kamas/u.;wee;1 700;19 000
Rune Vi;‘Rune de forgemagie;10;01;11;2021;03;42;15;;146 kamas/u.;295;3 999;14 868
Rune Ré Per Terre;‘Rune de forgemagie;10;01;11;2021;03;42;18;;701 kamas/u.;1 000;7798;70 000
Rune Ré Neutre;‘Rune de forgemagie;10;01;11;2021;03;42;20;;541 kamas/u.;336;6 898;53 999
Rune Ré Air;‘Rune de forgemagie;10;01;11;2021;03;42;24;;18 kamas/u.;20;584;2 000
Rune Ré Eau;‘Rune de forgemagie;10;01;11;2021;03;42;26;;630 kamas/u.;773;17 998;58 721
Rune Cha;‘Rune de forgemagie;10;01;11;2021;03;42;29;;37 kamas/u.;30;998;3 795
Rune Cri;‘Rune de forgemagie;20;01;11;2021;03;42;32;;4059 kamas/u.;3 850;39 000;412 997
Rune Do;‘Rune de forgemagie;20;01;11;2021;03;42;35;;670 kamas/u.;ohh);9 977;67 999
Rune Pa Pi;‘Rune de forgemagie;20;01;11;2021;03;42;37;;12625 kamas/u.;14 999;149 999;
Rune Invo;‘Rune de forgemagie;20;01;11;2021;03;42;41;;683 kamas/u.;;8 800;64 999
Rune Do Per;‘Rune de forgemagie;20;01;11;2021;03;42;43;;178 kamas/u.;206;1 950;17 800
Rune Pa Ini;‘Rune de forgemagie;20;01;11;2021;03;42;46;;3397 kamas/u.;3 500;41 999;339 898
Rune Pod;‘Rune de forgemagie;20;01;11;2021;03;42;49;;31 kamas/u.;re;148;3 000
Rune Pa Age;‘Rune de forgemagie;20;01;11;2021;03;42;52;;504 kamas/u.;600;5 997;50 490
