Lingot d'Or;Alliage;10;01;19;2021;06;15;40;;3654 kamas/u.;2 000;14 000;450 000
Aluminite;Alliage;10;01;19;2021;06;15;44;;104 kamas/u.;89;2 050;9 999
Ebonite;Alliage;20;01;19;2021;06;15;48;;4405 kamas/u.;3 000;40 000;419 990
Magnésite;Alliage;30;01;19;2021;06;15;53;;963 kamas/u.;900;8 899;98 448
Bakélélite;Alliage;40;01;19;2021;06;15;56;;356 kamas/u.;300;4993;39 999
Kouartz;Alliage;60;01;19;2021;06;16;00;;2945 kamas/u.;2 000;24 898;360 000
Kobalite;Alliage;100;01;19;2021;06;16;04;;8258 kamas/u.;7 987;82 997;830 000
Rutile;Alliage;100;01;19;2021;06;16;07;;108249 kamas/u.;109 999;1 109 999;
Rutile;Alliage;100;01;19;2021;06;16;11;;108249 kamas/u.;109 999;1 109 999;
Pyrute;Alliage;100;01;19;2021;06;16;15;;137381 kamas/u.;130 000;1 339 998;
;Alliage;100;01;19;2021;06;16;18;;137381 kamas/u.;130 000;1 339 998;
;Alliage;100;01;19;2021;06;16;22;;137381 kamas/u.;130 000;1 339 998;
Fer;Minerai;1;01;19;2021;06;16;30;;73 kamas/u.;300;1 298;10 999
Charbon;Minerai;1;01;19;2021;06;16;33;;444 kamas/u.;450;4 500;29 997
Cuivre;Minerai;10;01;19;2021;06;16;37;;276 kamas/u.;;3 200;25 000
Charbon;Minerai;1;01;19;2021;06;16;42;;444 kamas/u.;450;4 500;29 997
Cuivre;Minerai;;01;19;2021;06;16;46;;276 kamas/u.;;3 200;25 000
Bronze;Minerai;20;01;19;2021;06;16;50;;43 kamas/u.;;998;4 000
Minerai Etrange;Minerai;24;01;19;2021;06;16;54;;185 kamas/u.;39;848;3 997
Kobalte;Minerai;30;01;19;2021;06;16;58;;1662 kamas/u.;1999;16 998;165 997
Manganese;Minerai;40;01;19;2021;06;17;02;;7430 kamas/u.;;;699 999
Argent;Minerai;60;01;19;2021;06;17;05;;380 kamas/u.;495;9999;88 874
Silicate;Minerai;70;01;19;2021;06;17;09;;249 kamas/u.;300;;24 998
Silicate;Minerai;70;01;19;2021;06;17;13;;249 kamas/u.;300;;24 998
Bauxite;Minerai;70;01;19;2021;06;17;16;;120 kamas/u.;329;2 996;12 000
;Minerai;80;01;19;2021;06;17;20;;150 kamas/u.;360;3 999;15 000
Dolomite;Minerai;80;01;19;2021;06;17;24;;4949 kamas/u.;;60 000;494 997
Pierre a Aiguiser;Pierre brute;1;01;19;2021;06;17;32;;1710 kamas/u.;2 399;35 999;195 000
Piece du Puzzle de la Griffe;Pierre brute;12;01;19;2021;06;17;36;;63 kamas/u.;;666;5 994
Nacre brute;Pierre brute;20;01;19;2021;06;17;40;;3237 kamas/u.;2 990;33 000;350 969
Silex;Pierre brute;22;01;19;2021;06;17;44;;9 kamas/u.;;99;698
Pierre de Rubis;Pierre brute;30;01;19;2021;06;17;48;;799 kamas/u.;700;9 750;79 900
Pierre de Cristal;Pierre brute;30;01;19;2021;06;17;52;;371 kamas/u.;200;4 450;38 000
Pierre de Saphir;Pierre brute;30;01;19;2021;06;17;56;;370 kamas/u.;400;3 495;38 998
Pierre de Diamant;Pierre brute;30;01;19;2021;06;18;00;;10661 kamas/u.;9 996;100 000;1 089 998
Pierre de Granit;Pierre brute;30;01;19;2021;06;18;03;;77 kamas/u.;48;999;7 220
Pierre d'Emeraude;Pierre brute;30;01;19;2021;06;18;08;;412 kamas/u.;200;4 298;51 497
Pierre du Craqueleur;Pierre brute;31;01;19;2021;06;18;11;;1940 kamas/u.;2 300;23 997;190 000
Corail Passaoh;Pierre brute;40;01;19;2021;06;18;15;;771 kamas/u.;600;9999;
Corail Morito;Pierre brute;40;01;19;2021;06;18;19;;1384 kamas/u.;1 090;9 997;
Corail Kouracao;Pierre brute;40;01;19;2021;06;18;23;;38267 kamas/Uu.;31 000;389 990;
Corail usé;Pierre brute;40;01;19;2021;06;18;26;;636 kamas/u.;290;9 898;95 000
Corail Malibout;Pierre brute;40;01;19;2021;06;18;31;;1112 kamas/u.;;9 999;
Fragment de Pierre Polie;Pierre brute;45;01;19;2021;06;18;34;;174 kamas/u.;69;500;18 999
Mega Pierre du Craqueleur;Pierre brute;45;01;19;2021;06;18;38;;4361 kamas/u.;2 990;35 999;399 999
Fragment de Pierre Pointue;Pierre brute;45;01;19;2021;06;18;42;;457 kamas/u.;400;49 996;49 910
Coeur de Craqueleur;Pierre brute;45;01;19;2021;06;18;46;;363 kamas/u.;99;989;35 000
Pierre d'Aigue-Marine;Pierre brute;60;01;19;2021;06;18;50;;160 kamas/u.;149;1598;17 799
Pierre de Topaze;Pierre brute;70;01;19;2021;06;18;54;;934 kamas/u.;499;9996;279 999
Pierre d'Agathe;Pierre brute;80;01;19;2021;06;18;58;;1008 kamas/u.;1 479;11 900;107 998
Boule polie;Pierre brute;80;01;19;2021;06;19;01;;4536 kamas/u.;4 998;50 000;
Coeur de pierre poli;Pierre brute;80;01;19;2021;06;19;06;;42187 kamas/u.;44 998;469 996;
Pierre du Koulosse;Pierre brute;100;01;19;2021;06;19;09;;154208 kamas/u.;140 999;;
Pierre d'Aqualikros I'Impitoyable;Pierre brute;100;01;19;2021;06;19;13;;20965 kamas/u.;14 999;134 999;3 499 999
Méga Pierre du Craqueleur Légendaire;Pierre brute;100;01;19;2021;06;19;17;;35619 kamas/u.;27 999;249 000;
Pierre d'Aerotrugobur le Malveillant;Pierre brute;100;01;19;2021;06;19;20;;25062 kamas/u.;23 888;239 999;3 499 999
Pierre d'Aerotrugobur le Malveillant;Pierre brute;100;01;19;2021;06;19;24;;25062 kamas/u.;23 888;239 999;3 499 999
Pierre d'Ignerkocropos |I'Affame;Pierre brute;100;01;19;2021;06;19;28;;21255 kamas/u.;17 999;199 000;2 180 000
Pierre du Craqueleur Légendaire;Pierre brute;120;01;19;2021;06;19;31;;3791 kamas/u.;PT;39 886;385 998
Corail Magistral;Pierre brute;150;01;19;2021;06;19;35;;7802 kamas/u.;5 999;65 000;
Rune du Cordonnier;Pierre magique;1;01;19;2021;06;19;44;;18653 kamas/u.;28 999;;
Rune de Joaillemage;Pierre magique;1;01;19;2021;06;19;48;;31204 kamas/u.;ne eh} };;
Rune du Boulanger;Pierre magique;1;01;19;2021;06;19;52;;21176 kamas/u.;22 999;;
Rune du Sculptemage de Baguettes;Pierre magique;1;01;19;2021;06;19;56;;49936 kamas/u.;50 000;;
Rune de |'Alchimiste;Pierre magique;1;01;19;2021;06;20;00;;17862 kamas/u.;30 000;;
Rune du Forgemage de Haches;Pierre magique;1;01;19;2021;06;20;04;;20195 kamas/u.;39 997;;
Rune du Forgemage d'Epées;Pierre magique;1;01;19;2021;06;20;08;;16760 kamas/u.;35 000;;
Rune du Sculpteur de Baguettes;Pierre magique;1;01;19;2021;06;20;12;;35903 kamas/u.;24 000;;
Rune du Poissonnier;Pierre magique;1;01;19;2021;06;20;15;;26329 kamas/Uu.;33 500;;
Rune du Forgeur de Haches;Pierre magique;1;01;19;2021;06;20;20;;29609 kamas/Uu.;26 800;;
Rune du Forgeur d'Epées;Pierre magique;1;01;19;2021;06;20;23;;14175 kamas/u.;32 499;;
Rune de Costumage;Pierre magique;1;01;19;2021;06;20;27;;30283 kamas/u.;29 995;;
Rune du Bicheron;Pierre magique;1;01;19;2021;06;20;31;;27891 kamas/u.;ys;;
Rune du Sculptemage de Batons;Pierre magique;1;01;19;2021;06;20;35;;31166 kamas/u.;Cr ehh);;
Rune du Bijoutier;Pierre magique;1;01;19;2021;06;20;38;;25808 kamas/u.;28 999;;
Rune du Forgemage de Pelles;Pierre magique;1;01;19;2021;06;20;43;;19303 kamas/u.;34 985;;
Rune du Mineur;Pierre magique;1;01;19;2021;06;20;46;;37958 kamas/u.;23 998;;
Rune du Forgemage de Dagues;Pierre magique;1;01;19;2021;06;20;50;;18999 kamas/u.;40 000;;
Fragment Magique;Pierre magique;1;01;19;2021;06;20;55;;2291 kamas/u.;;20 000;
Rune du Sculpteur de Batons;Pierre magique;1;01;19;2021;06;20;58;;14795 kamas/u.;33 999;;
Rune du Pécheur;Pierre magique;1;01;19;2021;06;21;02;;16165 kamas/u.;35 000;;
Rune du Pécheur;Pierre magique;1;01;19;2021;06;21;06;;16165 kamas/u.;35 000;;
Rune du Forgeur de Marteaux;Pierre magique;1;01;19;2021;06;21;10;;10752 kamas/u.;27 000;;
Rune du Chasseur;Pierre magique;1;01;19;2021;06;21;14;;26535 kamas/u.;24 999;;1 700 000
Rune du Cordomage;Pierre magique;1;01;19;2021;06;21;18;;39228 kamas/Uu.;14 999;;
Rune du Boucher;Pierre magique;1;01;19;2021;06;21;22;;15469 kamas/u.;13 800;;
Rune du Sculptemage d'Arcs;Pierre magique;1;01;19;2021;06;21;25;;49999 kamas/u.;39 997;;
Rune du Forgemage de Marteaux;Pierre magique;1;01;19;2021;06;21;29;;19504 kamas/u.;25 987;;
Rune du Tailleur;Pierre magique;1;01;19;2021;06;21;32;;21523 kamas/u.;18 999;;
Rune du Tailleur;Pierre magique;1;01;19;2021;06;21;36;;21523 kamas/u.;18 999;;
Rune du Sculpteur d'Arcs;Pierre magique;1;01;19;2021;06;21;40;;15582 kamas/u.;17 999;;
Rune du Forgeur de Pelles;Pierre magique;1;01;19;2021;06;21;43;;22860 kamas/Uu.;1 WAse\0] 0};;
Rune du Forgeur de Dagues;Pierre magique;1;01;19;2021;06;21;47;;11732 kamas/u.;eytfe}:);;
Guildalogemme;Pierre précieuse;1;01;19;2021;06;21;56;;3615 kamas/u.;4 998;;
Artefact Pandawushu Feu;Pierre précieuse;1;01;19;2021;06;22;00;;34 kamas/u.;;500;3 499
Artefact Pandawushu Air;Pierre précieuse;1;01;19;2021;06;22;04;;215 kamas/u.;;;25 000
Rune de Signature;Pierre précieuse;1;01;19;2021;06;22;08;;874 kamas/u.;5 555;15 000;70 000
Artefact Pandawushu Terre;Pierre précieuse;1;01;19;2021;06;22;12;;29 kamas/u.;10;150;500
Artefact Pandawushu Eau;Pierre précieuse;1;01;19;2021;06;22;15;;120 kamas/u.;99;1 100;11 899
Pierre de Crystaloboule;Pierre précieuse;16;01;19;2021;06;22;20;;2060 kamas/u.;6 998;;
Ambre d'Abraknyde;Pierre précieuse;32;01;19;2021;06;22;23;;13710 kamas/u.;Aho} °}<};129 999;1 399 999
Ambre;Pierre précieuse;32;01;19;2021;06;22;27;;1688 kamas/u.;sey:;15 999;169 499
Ambre de Bambouto;Pierre précieuse;40;01;19;2021;06;22;31;;1529 kamas/u.;2 500;14 899;149 999
Pierre de Dopeul;Pierre précieuse;41;01;19;2021;06;22;35;;39596 kamas/u.;37 499;397 999;
Nacre;Pierre précieuse;50;01;19;2021;06;22;39;;32962 kamas/u.;30 000;299 998;
Rubis;Pierre précieuse;50;01;19;2021;06;22;43;;10741 kamas/u.;10 000;119 896;1 199 888
Cristal;Pierre précieuse;50;01;19;2021;06;22;47;;3562 kamas/u.;4750;29 997;480 000
Diamant;Pierre précieuse;50;01;19;2021;06;22;50;;121633 kamas/u.;115 000;1 248 997;12 500 000
Saphir;Pierre précieuse;50;01;19;2021;06;22;55;;3643 kamas/u.;4999;39 997;349 999
Emeraude;Pierre précieuse;50;01;19;2021;06;22;58;;3301 kamas/u.;4 490;29 890;339 999
Aigue-Marine;Pierre précieuse;60;01;19;2021;06;23;02;;2315 kamas/u.;2 500;18 999;249 999
Emeraude;Pierre précieuse;50;01;19;2021;06;23;06;;3301 kamas/u.;4 490;29 890;339 999
Aigue-Marine;Pierre précieuse;60;01;19;2021;06;23;10;;2315 kamas/u.;2 500;18 999;249 999
Topaze;Pierre précieuse;70;01;19;2021;06;23;13;;975 kamas/u.;1 000;7 000;94 998
Ambre d'Abraknyde Sombre;Pierre précieuse;78;01;19;2021;06;23;18;;22296 kamas/u.;21995;222 000;2 290 000
Agathe;Pierre précieuse;80;01;19;2021;06;23;21;;9913 kamas/u.;s Areleht;105 000;
Fragment de cerveau poli;Pierre précieuse;80;01;19;2021;06;23;25;;545 kamas/u.;oA;4996;42 000
Ambre du Tynril;Pierre précieuse;100;01;19;2021;06;23;29;;106431 kamas/u.;108 997;1 027 000;
Ambre de Bambouto Sacre;Pierre précieuse;120;01;19;2021;06;23;33;;202199 kamas/u.;194 999;1 989 998;
Ambre de Bambouto Sacré;Pierre précieuse;120;01;19;2021;06;23;36;;202199 kamas/u.;194 999;1 989 998;
Kristalite;Pierre précieuse;120;01;19;2021;06;23;40;;25805 kamas/u.;24 999;274 399;3 000 000
Ambre du Chéne Mou;Pierre précieuse;200;01;19;2021;06;23;44;;422 kamas/u.;975;6 300;96 899
Pierre précieuse du Kimbo;Pierre précieuse;900;01;19;2021;06;23;47;;9665 kamas/u.;5 000;59 000;450 000
