Lingot d'Or;Alliage;10;01;14;2021;12;19;46;;2878 kamas/u.;2 895;28 500;300 000
Aluminite;Alliage;10;01;14;2021;12;19;50;;93 kamas/u.;i]s);2 049;10 999
Ebonite;Alliage;20;01;14;2021;12;19;54;;4433 kamas/u.;4 875;42 800;426 000
Magnésite;Alliage;30;01;14;2021;12;19;58;;1486 kamas/u.;2 700;14 999;147 999
Bakélélite;Alliage;40;01;14;2021;12;20;02;;367 kamas/u.;355;3 600;62 998
_Kriptonite;Alliage;80;01;14;2021;12;20;05;;596 kamas/u.;429;5 997;60 999
Kobalite;Alliage;100;01;14;2021;12;20;09;;6711 kamas/u.;6 664;64 999;830 000
Rutile;Alliage;100;01;14;2021;12;20;12;;101237 kamas/u.;108 988;999 999;
Rutile;Alliage;100;01;14;2021;12;20;16;;101237 kamas/u.;108 988;999 999;
Pyrute;Alliage;100;01;14;2021;12;20;20;;139659 kamas/u.;144 999;1 497 895;
;Alliage;100;01;14;2021;12;20;24;;139659 kamas/u.;144 999;1 497 895;
;Alliage;100;01;14;2021;12;20;27;;139659 kamas/u.;144 999;1 497 895;
Fer;Minerai;1;01;14;2021;12;20;33;;82 kamas/u.;100;2 801;7999
Charbon;Minerai;1;01;14;2021;12;20;37;;684 kamas/u.;850;8 497;59 888
Cuivre;Minerai;10;01;14;2021;12;20;42;;267 kamas/u.;198;4 000;26 900
Charbon;Minerai;1;01;14;2021;12;20;46;;684 kamas/u.;850;8 497;59 888
Cuivre;Minerai;10;01;14;2021;12;20;50;;267 kamas/u.;198;4 000;26 900
Bronze;Minerai;20;01;14;2021;12;20;54;;41 kamas/u.;;1 500;3 699
Minerai Etrange;Minerai;24;01;14;2021;12;20;59;;185 kamas/u.;38;849;8 839
Kobalte;Minerai;30;01;14;2021;12;21;02;;1657 kamas/u.;1550;16 997;119 998
| Etain;Minerai;50;01;14;2021;12;21;05;;126 kamas/u.;1 200;;11 900
Argent;Minerai;60;01;14;2021;12;21;09;;231 kamas/u.;299;2 999;21799
Silicate;Minerai;70;01;14;2021;12;21;13;;260 kamas/u.;;4 999;25 993
Silicate;Minerai;70;01;14;2021;12;21;17;;260 kamas/u.;;4 999;25 993
Bauxite;Minerai;70;01;14;2021;12;21;20;;199 kamas/u.;199;1999;19 997
;Minerai;80;01;14;2021;12;21;24;;178 kamas/u.;199;2 999;16 999
Dolomite;Minerai;80;01;14;2021;12;21;28;;5065 kamas/u.;5 000;77999;489 000
Pierre a Aiguiser;Pierre brute;1;01;14;2021;12;21;34;;1710 kamas/u.;2 399;19 999;195 000
Piece du Puzzle de la Griffe;Pierre brute;12;01;14;2021;12;21;37;;73 kamas/u.;20;498;6 899
Nacre brute;Pierre brute;20;01;14;2021;12;21;41;;3298 kamas/u.;eyA}:};34 000;377 997
Silex;Pierre brute;22;01;14;2021;12;21;45;;10 kamas/u.;;48;1 299
Pierre de Rubis;Pierre brute;30;01;14;2021;12;21;48;;1056 kamas/u.;999;12 900;119 999
Pierre de Cristal;Pierre brute;30;01;14;2021;12;21;51;;403 kamas/u.;295;2 888;39 995
Pierre de Saphir;Pierre brute;30;01;14;2021;12;21;55;;404 kamas/u.;300;3 998;39 999
Pierre de Diamant;Pierre brute;30;01;14;2021;12;21;58;;10950 kamas/u.;9995;113 998;
Pierre de Granit;Pierre brute;30;01;14;2021;12;22;02;;67 kamas/u.;;1 000;8 500
Pierre d'Emeraude;Pierre brute;30;01;14;2021;12;22;06;;371 kamas/u.;300;3 799;35 000
Pierre du Craqueleur;Pierre brute;31;01;14;2021;12;22;09;;1777 kamas/u.;1 400;13 999;179 989
Corail Passaoh;Pierre brute;40;01;14;2021;12;22;12;;777 kamas/u.;699;;
Corail Morito;Pierre brute;40;01;14;2021;12;22;16;;1388 kamas/u.;1 147;;
Corail Kouracao;Pierre brute;40;01;14;2021;12;22;19;;38479 kamas/u.;e})he}°)};389 990;
Corail usé;Pierre brute;40;01;14;2021;12;22;22;;637 kamas/u.;=};9 900;99 999
Corail Malibout;Pierre brute;40;01;14;2021;12;22;26;;1094 kamas/u.;1 000;;
Fragment de Pierre Polie;Pierre brute;45;01;14;2021;12;22;30;;232 kamas/u.;145;1 250;21 000
Mega Pierre du Craqueleur;Pierre brute;45;01;14;2021;12;22;33;;4421 kamas/u.;5 500;39 998;848 988
Fragment de Pierre Pointue;Pierre brute;45;01;14;2021;12;22;37;;435 kamas/u.;488;4999;49 998
Coeur de Craqueleur;Pierre brute;45;01;14;2021;12;22;40;;333 kamas/u.;i]s);1 300;39 888
Pierre d'Aigue-Marine;Pierre brute;60;01;14;2021;12;22;43;;106 kamas/u.;120;1 797;9 997
Pierre de Topaze;Pierre brute;70;01;14;2021;12;22;47;;1388 kamas/u.;1 400;39 899;459 999
Pierre d'Agathe;Pierre brute;80;01;14;2021;12;22;51;;1204 kamas/u.;1 500;14 798;119 999
Boule polie;Pierre brute;80;01;14;2021;12;22;54;;4518 kamas/u.;Cm};63 996;
Coeur de pierre poli;Pierre brute;80;01;14;2021;12;22;58;;42392 kamas/u.;24 499;399 994;4 800 000
Pierre du Koulosse;Pierre brute;100;01;14;2021;12;23;01;;157312 kamas/u.;148 949;;
Pierre de Terraburkal le Perfide;Pierre brute;100;01;14;2021;12;23;04;;25553 kamas/Uu.;20 800;219 000;2 999 999
Méga Pierre du Craqueleur Légendaire;Pierre brute;100;01;14;2021;12;23;08;;36121 kamas/u.;39 999;359 999;
Pierre d'Aerotrugobur le Malveillant;Pierre brute;100;01;14;2021;12;23;11;;27043 kamas/u.;19 950;241 111;3 499 999
Pierre d'Aerotrugobur le Malveillant;Pierre brute;100;01;14;2021;12;23;14;;27043 kamas/u.;19 950;241 111;3 499 999
Pierre d'Ignerkocropos |I'Affame;Pierre brute;100;01;14;2021;12;23;18;;23541 kamas/u.;22 000;224 000;2 885 000
Pierre du Craqueleur Légendaire;Pierre brute;120;01;14;2021;12;23;21;;3456 kamas/u.;1 800;;344 999
Corail Magistral;Pierre brute;150;01;14;2021;12;23;24;;8069 kamas/u.;7999;66 999;
Rune du Cordonnier;Pierre magique;1;01;14;2021;12;23;31;;18530 kamas/u.;28 999;;
Rune de Joaillemage;Pierre magique;1;01;14;2021;12;23;34;;31087 kamas/u.;50 000;;
Rune du Boulanger;Pierre magique;1;01;14;2021;12;23;38;;21181 kamas/u.;Pe ee)eT;;
Rune du Sculptemage de Baguettes;Pierre magique;1;01;14;2021;12;23;41;;49936 kamas/u.;50 000;;
Rune de |'Alchimiste;Pierre magique;1;01;14;2021;12;23;45;;17743 kamas/u.;coer;;
Rune du Forgemage de Haches;Pierre magique;1;01;14;2021;12;23;48;;20106 kamas/u.;e})he}°)};;
Rune du Forgemage d'Epées;Pierre magique;1;01;14;2021;12;23;52;;16596 kamas/u.;eee} }};;
Rune du Sculpteur de Baguettes;Pierre magique;1;01;14;2021;12;23;55;;36064 kamas/u.;24 196;;
Rune du Poissonnier;Pierre magique;1;01;14;2021;12;23;58;;26329 kamas/Uu.;34 486;;
Rune du Forgeur de Haches;Pierre magique;1;01;14;2021;12;24;02;;29665 kamas/Uu.;19 999;;
Rune du Forgeur d'Epées;Pierre magique;1;01;14;2021;12;24;06;;14081 kamas/u.;34 989;;
Rune de Costumage;Pierre magique;1;01;14;2021;12;24;09;;30361 kamas/u.;yA=Hioh°] <5;;
