Petit Arc de Boisaille;Arc;;01;19;2021;09;06;04;;511 kamas/u.;;;;;;
Arc en Racine d'Abraknyde;Arc;28;01;19;2021;09;06;09;;35825 kamas/u.;48 998;;;;;
Arc de Netamebe;Arc;28;01;19;2021;09;06;14;;0 kamas/u.;15 000;;;;;
Petit Arc en Corne de Bouftou;Arc;29;01;19;2021;09;06;20;;2629 kamas/u.;2 500;2 550;2 550;;;
Arc du Flulile;Arc;39;01;19;2021;09;06;25;;0 kamas/u.;4 000;;;;;
Arc Hidsad;Arc;40;01;19;2021;09;06;31;;74873 kamas/u.;900;1 500;2 000;;;
Arc a Poulie Sciée;Arc;41;01;19;2021;09;06;36;;55555 kamas/u.;50 000;;;;;
Arc des Rivages;Arc;46;01;19;2021;09;06;41;;10021 kamas/u.;20 500;22 000;23 500;23 800;24 750;23 800;24 750;25 000;
Arc de Boo;Arc;50;01;19;2021;09;06;47;;1316 kamas/u.;700;800;800;900;999;999;1 000;1 299;
Arc de Elelo;Arc;55;01;19;2021;09;06;53;;0 kamas/u.;10 000;;;;;
Arc du Koalak;Arc;61;01;19;2021;09;06;58;;6691 kamas/u.;3 500;3 999;4 000;4 500;5 000;4 500;5 000;5 000;
Arc Ko'Neun';Arc;70;01;19;2021;09;07;04;;70000 kamas/u.;55 000;;;;;
Geish'Arc;Arc;81;01;19;2021;09;07;10;;117239 kamas/u.;117 000;;;;;
Arc de Ekejuneh;Arc;84;01;19;2021;09;07;15;;0 kamas/u.;39 800;39 999;;;;
Arc de Ufloruxe;Arc;90;01;19;2021;09;07;20;;0 kamas/u.;150 000;;;;;
Arc de Enavulap;Arc;95;01;19;2021;09;07;26;;0 kamas/u.;150 000;;;;;
Arc Anum;Arc;96;01;19;2021;09;07;31;;199260 kamas/u.;150 000;;;;;
Arc de Doumaki;Arc;103;01;19;2021;09;07;36;;0 kamas/u.;100 000;;;;;
Arc Assin;Arc;107;01;19;2021;09;07;41;;406175 kamas/u.;349 999;;;;;
Arc du Lompur;Arc;111;01;19;2021;09;07;46;;0 kamas/u.;500 000;;;;;
Arc de Olalo;Arc;114;01;19;2021;09;07;51;;170227 kamas/u.;500 000;;;;;
Arc du Osehur;Arc;117;01;19;2021;09;07;57;;0 kamas/u.;250 000;;;;;
Arc de Blabaul;Arc;121;01;19;2021;09;08;02;;0 kamas/u.;100 000;;;;;
Arc du Dragoeuf;Arc;122;01;19;2021;09;08;07;;693090 kamas/u.;1 350 000;1 400 000;;;;
Kask'Arc Go;Arc;122;01;19;2021;09;08;13;;1544746 kamas/u.;1 800 000;;;;;
Arc de Mesoleme;Arc;127;01;19;2021;09;08;18;;0 kamas/u.;130 000;;;;;
Arc de Euteuvot;Arc;129;01;19;2021;09;08;23;;239999 kamas/u.;239 999;;;;;
Arc de Ousoru;Arc;132;01;19;2021;09;08;29;;0 kamas/u.;280 000;300 000;;;;
Arc de Vabahe;Arc;137;01;19;2021;09;08;34;;100022 kamas/u.;4999 999;;;;;
Arc de Feugeuf;Arc;142;01;19;2021;09;08;39;;0 kamas/u.;500 000;;;;;
Arc Hisedaisange;Arc;143;01;19;2021;09;08;44;;1261771 kamas/u.;2 000 000;3 500 000;5 999 999;;;
