Bois de Fréne;Bois;1;01;17;2021;05;42;55;;72 kamas/u.;199;1 200;6 886
Bois de Chataignier;Bois;10;01;17;2021;05;42;59;;70 kamas/u.;600;1 200;6 000
Bois de Noyer;Bois;20;01;17;2021;05;43;03;;193 kamas/u.;899;4 500;17 000
Bois de Chéne;Bois;30;01;17;2021;05;43;08;;66 kamas/u.;1 000;1995;5 600
Bois de Tronknyde;Bois;35;01;17;2021;05;43;12;;5985 kamas/u.;6 299;59 996;610 000
Cale en bois du Tronknyde;Bois;35;01;17;2021;05;43;15;;151 kamas/u.;Te;497;2 450
Sourcils de Tronknyde;Bois;35;01;17;2021;05;43;20;;283 kamas/u.;99;2199;14 999
Bois d'Erable;Bois;40;01;17;2021;05;43;24;;161 kamas/u.;799;3.995;14 333
Tronc de Kokoko;Bois;42;01;17;2021;05;43;27;;1084 kamas/u.;2 000;8 500;90 000
Bois de Bambou Doré;Bois;45;01;17;2021;05;43;32;;6127 kamas/u.;7 348;73 000;500 000
Bois Envoite;Bois;45;01;17;2021;05;43;36;;2571 kamas/u.;AY);24 898;304 900
Bois de Bambouto;Bois;47;01;17;2021;05;43;40;;44 kamas/u.;44;439;2999
Bois d'Oliviolet;Bois;50;01;17;2021;05;43;45;;435 kamas/u.;999;10 000;39 500
Bois d'If;Bois;50;01;17;2021;05;43;48;;1478 kamas/u.;3 875;14 999;138 500
Bois de Bombu;Bois;;01;17;2021;05;43;52;;363 kamas/u.;2 000;5 899;36 999
Bois de Kaliptus;Bois;50;01;17;2021;05;43;57;;1162 kamas/u.;1999;13 500;109 999
Bois de Bambou;Bois;50;01;17;2021;05;44;01;;174 kamas/u.;;4 999;18 000
Bois de Merisier;Bois;60;01;17;2021;05;44;04;;857 kamas/u.;3 500;15 999;59 000
Bois de Bambou;Bois;50;01;17;2021;05;44;09;;174 kamas/u.;;4 999;18 000
Bois de Merisier;Bois;60;01;17;2021;05;44;13;;857 kamas/u.;3 500;15 999;59 000
Bois de Bambou Sombre;Bois;60;01;17;2021;05;44;16;;818 kamas/u.;4 444;11 498;76 498
Bois d'Ebéne;Bois;70;01;17;2021;05;44;21;;2082 kamas/u.;4 500;29 996;197 000
Bois de Charme;Bois;80;01;17;2021;05;44;25;;2093 kamas/u.;yAs}°}°};24 994;150 000
Bois Ancestral;Bois;100;01;17;2021;05;44;28;;45417 kamas/u.;44 985;410 999;
Bois de Bambou Sacré;Bois;100;01;17;2021;05;44;32;;10813 kamas/u.;12 496;104 995;
Noeud de l'Abrakleur clair;Bois;120;01;17;2021;05;44;36;;8423 kamas/u.;8 899;79 997;
Noeud de I'Abrakleur clair;Bois;120;01;17;2021;05;44;40;;8423 kamas/u.;8 899;79 997;
Souche de |'Abrakleur clair;Bois;120;01;17;2021;05;44;44;;2816 kamas/u.;eee}}:};34 992;274 992
Bois de Bambouto Sacré;Bois;120;01;17;2021;05;44;48;;1989 kamas/u.;8 000;19 998;199 998
Bois de Bambou Magique;Bois;220;01;17;2021;05;44;51;;3988 kamas/u.;1999;29 800;300 000
Bourgeon de Fourbasse;Bourgeon;22;01;17;2021;05;45;00;;7 kamas/u.;;289;998
Bourgeon d'Abraknyde;Bourgeon;32;01;17;2021;05;45;04;;549 kamas/u.;450;5 500;55 000
Bourgeon d'Abraknyde Sombre;Bourgeon;78;01;17;2021;05;45;09;;4030 kamas/u.;3 499;34 998;399 998
Bourgeon du Chéne Mou;Bourgeon;200;01;17;2021;05;45;13;;787 kamas/u.;1 200;7 900;
Bourgeon de I'Abraknyde Ancestral;Bourgeon;200;01;17;2021;05;45;17;;2337 kamas/u.;2 888;;
;Bourgeon;200;01;17;2021;05;45;21;;2337 kamas/u.;2 888;;
;Bourgeon;200;01;17;2021;05;45;24;;2337 kamas/u.;2 888;;
;Bourgeon;200;01;17;2021;05;45;28;;2337 kamas/u.;2 888;;
;Bourgeon;200;01;17;2021;05;45;31;;2337 kamas/u.;2 888;;
;Bourgeon;200;01;17;2021;05;45;35;;2337 kamas/u.;2 888;;
;Bourgeon;200;01;17;2021;05;45;38;;2337 kamas/u.;2 888;;
;Bourgeon;200;01;17;2021;05;45;42;;2337 kamas/u.;2 888;;
Ecorce de Fourbasse;Ecorce;22;01;17;2021;05;45;50;;58 kamas/u.;;120;1999
Ecorce magique de Bulbiflore;Ecorce;;01;17;2021;05;45;55;;28991 kamas/u.;48 997;;
Ecorce d'Abraknyde;Ecorce;32;01;17;2021;05;45;59;;319 kamas/u.;289;;31995
Ecorce magique de Bulbuisson;Ecorce;42;01;17;2021;05;46;03;;21009 kamas/u.;Ne eh) };;
Ecorce magique de Bulbambou;Ecorce;67;01;17;2021;05;46;07;;24823 kamas/u.;13 000;;
Ecorce de Liroye Merline;Ecorce;78;01;17;2021;05;46;11;;8030 kamas/u.;5 800;79 900;800 000
Ecorce de Liroye Merline;Ecorce;78;01;17;2021;05;46;15;;8030 kamas/u.;5 800;79 900;800 000
Ecorce d'Abraknyde Sombre;Ecorce;;01;17;2021;05;46;19;;618 kamas/u.;500;5 500;57 999
Ecorce de Feécorce;Ecorce;100;01;17;2021;05;46;23;;89032 kamas/u.;94 997;913 999;
Ecorce de Nerbe;Ecorce;100;01;17;2021;05;46;27;;21956 kamas/u.;19 896;174 996;2 850 000
Ecorce de Chiendent;Ecorce;100;01;17;2021;05;46;31;;700 kamas/u.;380;3.979;45 000
Ecorce de Floribonde;Ecorce;120;01;17;2021;05;46;35;;12970 kamas/u.;16 992;135 000;1 700 000
Ecorce de Brouture;Ecorce;120;01;17;2021;05;46;39;;45882 kamas/u.;CE Ah};450 000;
Ecorce magique de Bulbig;Ecorce;150;01;17;2021;05;46;43;;106022 kamas/u.;Pan ey;;
Ecorce magique de Bulbig;Ecorce;150;01;17;2021;05;46;46;;106022 kamas/u.;Pan ey;;
Ecorce du Chéne Mou;Ecorce;200;01;17;2021;05;46;50;;1204 kamas/u.;1 200;19 500;99 997
Ecorce d'Abraknyde Ancestral;Ecorce;200;01;17;2021;05;46;54;;3218 kamas/u.;5 497;35 999;
Ecorce du Tynril;Ecorce;500;01;17;2021;05;46;57;;5610 kamas/u.;4999;29 998;250 000
Planche en Fréne;Planche;1;01;17;2021;05;47;06;;760 kamas/u.;1999;6 000;50 000
Planche en Chataignier;Planche;10;01;17;2021;05;47;10;;1464 kamas/u.;997;8 999;99 998
