Manuel du Tailleur;Document;1;01;18;2021;22;30;10;;434 kamas/u.;395;4999;50 000
La forét des Abraknydes;Document;1;01;18;2021;22;30;14;;0 kamas/u.;20;;
Se faire des Amis et les garder;Document;1;01;18;2021;22;30;18;;889 kamas/u.;100;;
Le manuel de la parfaite recrue brakmarienn;Document;1;01;18;2021;22;30;22;;1 kamas/u.;25;;
Parchemin "Pointer du doigt";Document;1;01;18;2021;22;30;26;;8182 kamas/u.;6 598;60 000;
Encyclopédie d'Alchimie Annexe A : Métiers;Document;1;01;18;2021;22;30;29;;43 kamas/u.;20;;
Parchemin Vent de panique;Document;1;01;18;2021;22;30;33;;3038 kamas/u.;4999;25 000;
La Dragoune Rose : Bien I'élever;Document;1;01;18;2021;22;30;36;;2000 kamas/u.;299;;
La Dragoune Rose : Bien I'élever;Document;1;01;18;2021;22;30;40;;2000 kamas/u.;299;;
Les secrets du langage écureuil;Document;1;01;18;2021;22;30;44;;36948 kamas/u.;9 999;;
;Document;1;01;18;2021;22;30;47;;36948 kamas/u.;9 999;;
;Document;1;01;18;2021;22;30;51;;36948 kamas/u.;9 999;;
Sort Maitrise de l'Epée;Maitrise;20;01;18;2021;22;30;58;;12655 kamas/u.;ne eh} };;
Sort Maitrise de la Baguette;Maitrise;20;01;18;2021;22;31;02;;1271 kamas/u.;999;;
Sort Maitrise de |'Arc;Maitrise;20;01;18;2021;22;31;06;;1549 kamas/u.;1190;;
Sort Maitrise des Dagues;Maitrise;20;01;18;2021;22;31;11;;949 kamas/u.;997;9999;
Sort Maitrise du Marteau;Maitrise;20;01;18;2021;22;31;14;;4192 kamas/u.;2 500;;
Sort Maitrise du Baton;Maitrise;20;01;18;2021;22;31;18;;2350 kamas/u.;2 298;;
Sort Maitrise de la Pelle;Maitrise;20;01;18;2021;22;31;21;;1104 kamas/u.;998;;
;Maitrise;20;01;18;2021;22;31;25;;1104 kamas/u.;998;;
;Maitrise;20;01;18;2021;22;31;28;;1104 kamas/u.;998;;
;Maitrise;20;01;18;2021;22;31;32;;1104 kamas/u.;998;;
;Maitrise;20;01;18;2021;22;31;35;;1104 kamas/u.;998;;
;Maitrise;20;01;18;2021;22;31;39;;1104 kamas/u.;998;;
Parchemin de Sculpteur de batons;Parchemin d'expérience;1;01;18;2021;22;31;47;;5876 kamas/u.;14 999;59 998;1 499 996
Parchemin de Forgemage de Pelles;Parchemin d'expérience;1;01;18;2021;22;31;51;;576 kamas/u.;150;3 499;29 850
Parchemin de Poissonnier;Parchemin d'expérience;1;01;18;2021;22;31;55;;3428 kamas/u.;2 500;59 888;700 000
Parchemin de Forgemage d'Epées;Parchemin d'expérience;1;01;18;2021;22;32;00;;6607 kamas/u.;7 000;;
Parchemin de Forgeur de Haches;Parchemin d'expérience;1;01;18;2021;22;32;04;;1765 kamas/u.;940;14 497;199 949
Parchemin de Chasseur;Parchemin d'expérience;1;01;18;2021;22;32;07;;10969 kamas/u.;ne eh} };99 999;
Parchemin de Bijoutier;Parchemin d'expérience;1;01;18;2021;22;32;12;;4498 kamas/u.;3 899;42 222;449 998
Parchemin de Sculpteur de baguettes;Parchemin d'expérience;1;01;18;2021;22;32;15;;1500 kamas/u.;799;12 108;187 998
Parchemin de Sculptemage de Batons;Parchemin d'expérience;1;01;18;2021;22;32;19;;7827 kamas/u.;6 998;;
Parchemin de Bucheron;Parchemin d'expérience;1;01;18;2021;22;32;23;;3660 kamas/u.;2 999;36 499;359 999
Parchemin de Tailleur;Parchemin d'expérience;1;01;18;2021;22;32;26;;18883 kamas/u.;22 222;188 996;1 889 959
Parchemin de Forgeur d'épée;Parchemin d'expérience;1;01;18;2021;22;32;30;;2315 kamas/u.;ly;23 998;225 000
Parchemin de Cordomage;Parchemin d'expérience;1;01;18;2021;22;32;34;;7864 kamas/u.;69 995;250 000;
Parchemin de Forgemage de Haches;Parchemin d'expérience;1;01;18;2021;22;32;38;;3766 kamas/u.;MA;40 000;
Parchemin de Joaillomage;Parchemin d'expérience;1;01;18;2021;22;32;42;;12409 kamas/u.;14 995;140 000;
Parchemin de Sculptemage de Baguettes;Parchemin d'expérience;1;01;18;2021;22;32;46;;7087 kamas/u.;10 896;;
Parchemin de Forgeur de dagues;Parchemin d'expérience;1;01;18;2021;22;32;49;;8200 kamas/u.;8 000;80 000;850 000
Parchemin de Forgeur de Boucliers;Parchemin d'expérience;1;01;18;2021;22;32;53;;7513 kamas/u.;5 000;88 900;
Parchemin Blanc;Parchemin d'expérience;1;01;18;2021;22;32;57;;401 kamas/u.;180;4999;
Parchemin de Boucher;Parchemin d'expérience;1;01;18;2021;22;33;01;;4681 kamas/u.;14 500;45 000;450 000
Parchemin de Boulanger;Parchemin d'expérience;1;01;18;2021;22;33;04;;2231 kamas/u.;800;8 400;220 000
Parchemin de Forgemage de Dagues;Parchemin d'expérience;1;01;18;2021;22;33;09;;7504 kamas/u.;7 500;;
Parchemin d'Alchimiste;Parchemin d'expérience;1;01;18;2021;22;33;12;;1653 kamas/u.;1 700;14 999;
Parchemin de Sculpteur d'arcs;Parchemin d'expérience;1;01;18;2021;22;33;16;;18646 kamas/u.;17 999;159 999;2 499 999
Parchemin de Forgeur de Pelles;Parchemin d'expérience;1;01;18;2021;22;33;20;;2227 kamas/u.;1998;20 000;250 000
Parchemin de Pécheur;Parchemin d'expérience;1;01;18;2021;22;33;24;;72339 kamas/Uu.;68 000;865 996;8 900 000
Parchemin de Mineur;Parchemin d'expérience;1;01;18;2021;22;33;27;;4492 kamas/u.;5 499;51 984;449 898
Parchemin de Cordonnier;Parchemin d'expérience;;01;18;2021;22;33;31;;24420 kamas/u.;;299 998;2 999 990
Parchemin de Sculptemage d'Arcs;Parchemin d'expérience;1;01;18;2021;22;33;34;;1759 kamas/u.;hy);11 497;185 000
Parchemin de Sculptemage d'Arcs;Parchemin d'expérience;1;01;18;2021;22;33;38;;1759 kamas/u.;hy);11 497;185 000
Parchemin de Paysan;Parchemin d'expérience;1;01;18;2021;22;33;42;;2386 kamas/u.;AY);15 500;250 000
Parchemin d'Ivoire;Parchemin d'expérience;25;01;18;2021;22;33;45;;1541 kamas/u.;1998;15 000;
Parchemin Doré;Parchemin d'expérience;50;01;18;2021;22;33;49;;21504 kamas/u.;15 000;220 000;2 359 998
Grand Parchemin de Sagesse;Parchemin de caractéristique;1;01;18;2021;22;33;58;;294977 kamas/u.;275 000;3 100 000;
Petit Parchemin de Force;Parchemin de caractéristique;1;01;18;2021;22;34;02;;8305 kamas/u.;;85 000;800 000
Petit Parchemin de Sagesse;Parchemin de caractéristique;1;01;18;2021;22;34;06;;29165 kamas/u.;30 998;289 999;
Parchemin d'Intelligence;Parchemin de caractéristique;1;01;18;2021;22;34;11;;267422 kamas/u.;;3 300 000;
Grand Parchemin d'Agilité;Parchemin de caractéristique;1;01;18;2021;22;34;15;;247394 kamas/u.;248 997;2 489 999;
Petit Parchemin d'Agilité;Parchemin de caractéristique;1;01;18;2021;22;34;18;;10620 kamas/u.;11 999;96 997;
Parchemin de Chance;Parchemin de caractéristique;1;01;18;2021;22;34;22;;80836 kamas/u.;84 899;815 000;
Grand Parchemin de Force;Parchemin de caractéristique;1;01;18;2021;22;34;26;;185647 kamas/u.;289 000;2 899 999;
Petit Parchemin de Chance;Parchemin de caractéristique;1;01;18;2021;22;34;29;;9614 kamas/u.;9 890;96 998;850 000
Puissant Parchemin d'Intelligence;Parchemin de caractéristique;1;01;18;2021;22;34;34;;508557 kamas/u.;569 999;5 375 999;
Parchemin de Vitalité;Parchemin de caractéristique;1;01;18;2021;22;34;37;;155275 kamas/u.;188 886;1 448 999;
Petit Parchemin d'Intelligence;Parchemin de caractéristique;1;01;18;2021;22;34;41;;4110 kamas/u.;Cech;39 900;399 997
Puissant Parchemin de Sagesse;Parchemin de caractéristique;1;01;18;2021;22;34;45;;956401 kamas/u.;ie} }oy 3};9 780 000;
Parchemin de Sorts;Parchemin de caractéristique;1;01;18;2021;22;34;49;;621758 kamas/u.;586 999;5 999 998;
Parchemin de Sagesse;Parchemin de caractéristique;1;01;18;2021;22;34;53;;301976 kamas/u.;333 862;3 099 999;
Parchemin de Sorts;Parchemin de caractéristique;1;01;18;2021;22;34;57;;621758 kamas/u.;586 999;5 999 998;
Parchemin de Sagesse;Parchemin de caractéristique;1;01;18;2021;22;35;00;;301976 kamas/u.;333 862;3 099 999;
Grand Parchemin d'Intelligence;Parchemin de caractéristique;1;01;18;2021;22;35;04;;268365 kamas/u.;253 199;2 949 999;
Puissant Parchemin d'Agilité;Parchemin de caractéristique;1;01;18;2021;22;35;08;;736123 kamas/u.;780 000;7 888 481;
Puissant Parchemin de Chance;Parchemin de caractéristique;1;01;18;2021;22;35;12;;397367 kamas/u.;379 997;4 136 118;
Parchemin d'Agilité;Parchemin de caractéristique;1;01;18;2021;22;35;15;;156407 kamas/u.;167 999;1 480 000;
Puissant Parchemin de Force;Parchemin de caractéristique;1;01;18;2021;22;35;19;;155417 kamas/u.;139 999;1 552 999;
Puissant Parchemin de Vitalité;Parchemin de caractéristique;1;01;18;2021;22;35;22;;248325 kamas/u.;248 999;2 496 998;
Puissant Parchemin de Vitalité;Parchemin de caractéristique;1;01;18;2021;22;35;26;;248325 kamas/u.;248 999;2 496 998;
Parchemin de Force;Parchemin de caractéristique;1;01;18;2021;22;35;29;;174455 kamas/u.;140 000;1 859 400;
Grand Parchemin de Vitalité;Parchemin de caractéristique;1;01;18;2021;22;35;33;;39624 kamas/u.;34 000;348 888;
Petit Parchemin de Vitalité;Parchemin de caractéristique;1;01;18;2021;22;35;36;;35650 kamas/u.;35 599;350 000;
Parchemin de Sort Invocation de Chaferfu;Parchemin de sort;1;01;18;2021;22;35;45;;215469 kamas/u.;189 999;;
Parchemin de Sort Libération;Parchemin de sort;1;01;18;2021;22;35;49;;15956 kamas/u.;bBo LTS);170 000;
Pawchemin de la Cawotte;Parchemin de sort;1;01;18;2021;22;35;53;;852817 kamas/u.;984 996;;
Parchemin de Sort Foudroiement;Parchemin de sort;1;01;18;2021;22;35;57;;656 kamas/u.;645;8 000;
Parchemin de Sort Flamiche;Parchemin de sort;1;01;18;2021;22;36;01;;11393 kamas/u.;12 993;110 000;
Parchemin de Sort Invocation d'Arakne;Parchemin de sort;1;01;18;2021;22;36;04;;937854 kamas/u.;1998 999;;
;Parchemin de sort;1;01;18;2021;22;36;08;;937854 kamas/u.;1 998 999;;
;Parchemin de sort;1;01;18;2021;22;36;11;;937854 kamas/u.;1998 999;;
;Parchemin de sort;1;01;18;2021;22;36;15;;937854 kamas/u.;1 998 999;;
;Parchemin de sort;1;01;18;2021;22;36;18;;937854 kamas/u.;1998 999;;
;Parchemin de sort;1;01;18;2021;22;36;21;;937854 kamas/u.;1 998 999;;
;Parchemin de sort;1;01;18;2021;22;36;25;;937854 kamas/u.;1998 999;;
