Coupe Cuir;Dague;1;01;19;2021;08;05;26;;3465 kamas/u.;2 000;;;;;
Tailladeuse de Baton;Dague;1;01;19;2021;08;05;31;;357 kamas/u.;300;;;;;
Tailladeuse d'Arc;Dague;1;01;19;2021;08;05;36;;9920 kamas/u.;30 000;;;;;
Tailladeuse de Baguette;Dague;1;01;19;2021;08;05;42;;636 kamas/u.;2 000;;;;;
Sertisseur du Joaillomage;Dague;1;01;19;2021;08;05;48;;23936 kamas/Uu.;35 000;35 000;60 000;60 000;;
Coupe Cuir du Cordomage;Dague;1;01;19;2021;08;05;53;;23302 kamas/Uu.;30 000;30 000;30 000;;;
Sertisseur;Dague;1;01;19;2021;08;05;58;;1412 kamas/u.;999;;;;;
Dagues de Boisaille;Dague;;01;19;2021;08;06;04;;178 kamas/u.;;;;;;
Grandes Dagues de Boisaille;Dague;6;01;19;2021;08;06;09;;525 kamas/u.;500;;;;;
Grandes Dagues de Fouraille;Dague;12;01;19;2021;08;06;14;;505 kamas/u.;500;;;;;
Dagues du Bandit;Dague;12;01;19;2021;08;06;19;;2741 kamas/u.;1 499;1 499;1 500;1 500;2 000;
Puissantes Dagues de Fouraille;Dague;13;01;19;2021;08;06;24;;1699 kamas/u.;1 500;;;;;
Dagues Sylvestres;Dague;23;01;19;2021;08;06;30;;3253 kamas/u.;5 000;5 000;5 000;;;
Queues de Chatons;Dague;25;01;19;2021;08;06;35;;10177 kamas/u.;3 800;3 800;7 000;;;
Grandes Dagues Sylvestres;Dague;25;01;19;2021;08;06;40;;24910 kamas/u.;4 000;4 000;4 999;4999;;
Dague de Usurnef;Dague;30;01;19;2021;08;06;46;;0 kamas/u.;5 000;;;;;
Dague du Elyvone;Dague;31;01;19;2021;08;06;51;;0 kamas/u.;10 000;;;;;
Dague de Matubus;Dague;34;01;19;2021;08;06;56;;0 kamas/u.;5 000;;;;;
Couteau a Stek;Dague;35;01;19;2021;08;07;02;;19985 kamas/u.;17 000;18 500;19 999;19 999;20 000;19 999;20 000;21 000;
Dague du Ezavesi;Dague;37;01;19;2021;08;07;08;;0 kamas/u.;5 000;;;;;
Dague du Blufago;Dague;39;01;19;2021;08;07;13;;4000 kamas/u.;4 500;;;;;
Dagues Cruelles d'Elorie Entuwan;Dague;40;01;19;2021;08;07;18;;27828 kamas/u.;9 999;9 999;9 999;9 999;9 999;10 000;12 000;21 000;21 000;25 000;30 000;
Dague du Alitose;Dague;46;01;19;2021;08;07;24;;10000 kamas/u.;10 000;;;;;
Dagues Eurfolles;Dague;46;01;19;2021;08;07;29;;236400 kamas/u.;500 000;680 000;690 000;700 000;;
Dague de Trasesu;Dague;50;01;19;2021;08;07;35;;10000 kamas/u.;5 755;;;;;
Dague Hi'Mov';Dague;50;01;19;2021;08;07;40;;119283 kamas/u.;119 233;;;;;
Dague du Edofu;Dague;51;01;19;2021;08;07;45;;0 kamas/u.;10 000;;;;;
Dague du Erudro;Dague;55;01;19;2021;08;07;51;;0 kamas/u.;20 000;;;;;
Puissante lame de Fon;Dague;56;01;19;2021;08;07;56;;0 kamas/u.;60 000;;;;;
Dague de Egexeme;Dague;58;01;19;2021;08;08;01;;0 kamas/u.;40 000;;;;;
